gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank	ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity	zi	pc	gc	prestige	stresscent	gilschmidt
ACTN2	3.68112798264642	17	0.002169	20.176471	58695.887867	0.000159	0.036765	5	0.000307	122573.365169	2081.81746	2.84725224029511e-05	2081.76746031746	628.419921875	0	360	11	4	0	2522	992	0.132794712898332	1969.61572324864	113007	0.0668267306922769	13.2352941176471	18	8	0.000993545807240667	0.0672094906289022	10	22	753474546449317	0.0367647058823529	0.348129656484291	0.858131487889273	0.858417209089847	17	476670	0.276169734719725
ACTR1A	3.75347709582748	13	0.001659	23.615385	8106.001062	0.000379	0.179487	14	0.000183	17116.772851	2038.637698	2.81244478453891e-05	2038.6376984127	598.744140625	1	320	11	9	0.0509853030340417	2347	796	-0.15783091010455	1931.65093826489	117681	0.101565101565102	57.4358974358974	14	8	0.00236924299656532	0.098711943619326	10	27	4283652013741593	0.179487179487179	0.687869701488093	0.272189349112426	0.272222618954574	13	91373	0.270448089468364
ACTR2	3.38611713665944	36	0.004594	30.611111	38608.162853	0.005929	0.192063	121	0.000441	72029.996317	2286.061111	3.09906528723421e-05	2286.06111111111	774.8388671875	5.87893241261662	1138	19	35	0.0633311840359948	3830	3536	0.278263383432444	2141.21581188529	565105	0.0483913502109705	218.568253968254	37	11	0.0371479781748571	0.0527398999954099	10	157	1052981341618238720	0.192063492063492	1.06845842554314	0.612654320987654	0.613267415131372	36	539598	0.303271572182398
ACTR3	3.39236952915657	28	0.003573	33.035714	25466.352789	0.005398	0.177249	67	0.000358	47332.251076	2279.13254	3.0488242589318e-05	2279.13253968254	770.7685546875	2.51515151515152	953	16	28	0.0651170937170234	3811	2662	0.196146228358986	2137.26938990446	477414	0.0523545392800543	168.917989417989	29	11	0.0338184864579184	0.0598969495936673	10	95	872686869736306304	0.177248677248677	1.16946708429995	0.522959183673469	0.523051654048631	28	366962	0.302352419697844
ACTR3B	4.07196631364042	6	0.000766	18	130.27592	0.000253	0.6	9	8.8e-05	374.433133	1859.12619	2.39592607028016e-05	1859.12619047619	473.4599609375	0	114	6	5	0.068033073723357	1265	258	-0.435347802289332	1780.56668337929	58743	0.283068783068783	68.4	7	6	0.00158273341374302	0.236710679242179	10	15	1911508135167114	0.6	-0.143645479538578	0.277777777777778	0.277781218264939	6	1793	0.24663388040277
ACTR5	4.51958657649611	7	0.000893	11	103.399924	2.7e-05	0.571429	12	0.000109	273.116745	1670.621861	2.40745622024016e-05	1670.62186147186	351.49169921875	1	84	7	7	0.0775740148258852	463	210	-0.154344748652149	1604.21919819311	20994	0.282051282051282	48	8	6	0.000167292939338776	0.268125992072403	11	19	21389532525566.2	0.571428571428571	0.361904262765286	1.11022302462516e-16	0.000108228945950639	7	1481	0.221626673052783
ACTR6	3.86512696184765	9	0.001149	28.222222	1731.270209	0.001557	0.25	9	0.00012	4294.444327	1978.902381	2.6474392779369e-05	1978.90238095238	557.7958984375	1	263	8	5	0	1994	598	-0.393838693161284	1875.85236538906	98944	0.146198830409357	65.75	10	7	0.0097547533371855	0.13609977358438	10	18	72607646160621360	0.25	-0.0463979824058059	0.617283950617284	0.617404838499003	9	25237	0.262523531567025
ACTR8	3.98558121730254	10	0.001276	20.8	5317.693732	0.000131	0.444444	20	0.00015	11589.498643	1911.629762	2.64220746879121e-05	1911.62976190476	510.3466796875	1	218	7	9	0.0509853030340417	1574	526	-0.190571701671446	1819.15940451417	63226	0.166935483870968	96.8888888888889	11	6	0.00082136562423972	0.18597821830715	10	30	515011138464698	0.444444444444444	0.770206507936378	0.18	0.180579637016818	10	57591	0.25359906631794
ACVR1	4.14776062268725	4	0.00051	26.25	10152.510895	0.002188	0	0	8.6e-05	19950.235527	1835.722655	1.98218311755302e-05	1835.72265512265	460.47314453125	0	109	4	1	0	1221	230	-0.278494623655914	1748.02940995509	54439	0.2525	0	5	3	0.0137130809513452	0.25	11	4	143489432041635472	0	0.408248290463863	0.5	0.501328946125663	4	103169	0.243529139708485
ACVR1B	4.61694525966569	4	0.00051	5.25	7566.026412	9e-06	0	0	9.8e-05	15420.657827	1625.56829	1.90596940181203e-05	1625.56829004329	322.06396484375	0	25	3	1	0	313	62	-0.0800865800865801	1570.39062543183	5475	0.283333333333333	0	5	3	5.35361799752581e-05	0.25	11	4	2187225536618.19	0	-0.456619137800453	0.375	0.375005203001562	4	63888	0.215649812953481
ACVR1C	5.60826847007784	2	0.000255	6	29.094555	1e-06	0	0	6.4e-05	91.370395	1327.337013	1.36555214064377e-05	1327.33701298701	162.201904296875	0	14	2	1	0	29	30	-0.5	1292.80678922461	560	0.555555555555556	0	3	2	6.05976084267607e-06	0.5	12	2	28019573923.6299	0	-0.447213595499958	0.5	0.500157049185512	2	245	0.176086098830867
ACVR2A	4.81612862064565	6	0.000766	3.5	11489.997161	4.5e-05	0	0	0.000159	23241.148603	1559.442893	2.06824688156194e-05	1559.44289321789	283.85205078125	0	27	3	1	1	227	84	0.298290598290598	1505.4430902925	3328	0.178571428571429	0	7	3	0.000282634323136818	0.166666666666667	11	6	60953618113367.5	0	1.63299316185545	0.666666666666667	0.666741761773357	6	111455	0.206877539561951
ACVR2B	5.25494449406661	2	0.000255	6.5	0	1e-06	1	1	6e-05	0	1417.023846	1.37293875155556e-05	1417.02384559885	204.410888671875	0	15	2	2	0	59	32	-0.527777777777778	1379.73056843843	1236	0.590909090909091	15	3	2	5.10082154323476e-06	0.666808390022676	12	3	19853697596.3629	1	-0.447213595499958	0.5	0.500074505034442	2	0	0.187984060174981
ACVRL1	4.09863468163838	8	0.001021	17.625	9634.05001	5.7e-05	0.178571	5	0.000151	20283.239571	1852.101587	2.52796494439883e-05	1852.10158730159	468.9228515625	3.64311594202899	149	6	6	0.10035000709363	1148	354	-0.201767070464549	1768.98116496996	33673	0.153761061946903	26.6071428571429	9	5	0.000353808006535902	0.145029958815143	10	13	95544805450318.3	0.178571428571429	-0.197796862850726	0.6875	0.687603620833526	8	90923	0.245701988233151
ACY1	5.15273701671558	1	0.000128	4	0	1e-06	0	0	3.8e-05	0	1446.298882	8.75710234686239e-06	1446.29888167388	219.90234375	0	5	1	1	0	84	10	-0.6	1407.09831112872	1056	1	NA	2	1	4.19787726413878e-06	1	11	1	13451434123.4738	NA	0	0	0.000238961804458926	1	0	0.191867721102952
ADA	4.89868572157713	3	0.000383	5.666667	19640.096478	2e-06	0	0	8.5e-05	39149.449978	1531.658405	1.60364993717095e-05	1531.62507215007	268.5517578125	0	20	3	1	0	218	46	-0.262626262626263	1480.07199604074	3922	0.424242424242424	0	4	2	1.48229663244753e-05	0.333333333333333	11	3	167687254243.87	0	-0.544743266733745	0.444444444444444	0.444510184182627	3	200206	0.203187194501218
ADAM10	4.30509123389052	4	0.00051	12.25	892.480005	3.3e-05	0	0	7.9e-05	2397.861369	1754.226227	2.09031391180842e-05	1754.22622655123	404.18798828125	1	53	4	1	0	758	118	-0.479585326953748	1684.14724799194	19019	0.255681818181818	0	5	4	0.000205551609309058	0.25	11	4	32240785280469.1	0	-0.413818027588454	0.5	0.500000641178679	4	7970	0.232717727056406
ADAM12	3.5563353323976	8	0.001021	66.75	18416.833849	0.001335	0.142857	4	0.000136	37226.474486	2161.056746	2.55683508320247e-05	2161.05674603175	687.1181640625	1	542	7	4	0	3074	1140	-0.330771491003777	2038.73000609953	272166	0.150911161731207	77.4285714285714	9	5	0.0083635575727029	0.128148922967229	10	12	53374756414479328	0.142857142857143	-0.291408279913282	0.6875	0.687538765850747	8	153985	0.286688345188584
ADAM15	4.03815235421717	2	0.000255	70.5	1776.643715	4.8e-05	0	0	4.9e-05	4135.179743	1880.486941	1.54577936592483e-05	1880.48694083694	488.95068359375	0	143	2	1	0	1308	288	-0.763071895424837	1795.47647486334	62311	0.5	0	3	2	0.000299450314542514	0.5	11	2	68431533046351.8	0	-0.536227775263626	0.5	0.500008169279071	2	11367	0.24946762282261
ADAM17	3.92471609034069	8	0.001021	20.5	14791.190032	0.000234	0	0	0.000139	34122.756416	1940.839286	2.56604241949803e-05	1940.78928571429	530.07421875	0	172	7	1	2	1684	400	-0.270565737563315	1847.37122049548	54620	0.126623376623377	0	9	5	0.00146799951090236	0.125	10	8	1644391322533619	0	-0.291408279913282	0.78125	0.781263222182476	8	120953	0.257467403252077
ADAM19	4.75028709965548	3	0.000383	7	7651.610639	3e-06	0	0	1e-04	15300.511138	1576.29329	1.50625357862862e-05	1576.29329004329	292.34033203125	0	24	3	1	0	201	54	-0.19047619047619	1526.30933705813	3369	0.352941176470588	0	4	2	2.18911896719038e-05	0.333333333333333	11	3	365687291344.71	0	0	0.666666666666667	0.666975837523553	3	50261	0.209112933144517
ADAM22	5.89881332142401	2	0.000255	2	7537	0	0	0	0.000101	15074	1255.793001	7.75877403360229e-06	1255.76919191919	129.60400390625	0	6	2	1	0	20	14	0.0666666666666667	1229.12985355513	246	0.5	0	3	1	3.39058452881087e-07	0.5	12	2	87723815.6994558	0	0	0.5	0.500182025031432	2	85990	0.166591826999094
ADAM9	4.00803879035345	8	0.001021	14.25	5815.696168	6e-05	0	0	0.00014	14178.680597	1896.395238	2.53705655394152e-05	1896.34523809524	499.3818359375	1	122	6	1	2	1466	300	-0.0736840745461435	1808.96641304002	40863	0.128640776699029	0	9	5	0.000377945090576526	0.125	10	8	109007146857567	0	-0.197796862850726	0.78125	0.781264421191623	8	55272	0.251571403302616
ADAMTS1	4.93428607885671	3	0.000383	13.666667	466.774072	1e-06	0.333333	1	7.6e-05	1052.813243	1521.252417	1.864533988185e-05	1521.25241702742	262.85791015625	0	44	3	2	0	220	94	-0.634232640424591	1469.39343160072	4128	0.392156862745098	14.6666666666667	4	3	7.36763435090033e-06	0.364096159297052	11	4	41422125268.8344	0.333333333333333	0	0.444444444444444	0.444699907315717	3	2915	0.201811145798294
ADAMTS13	5.37080515503381	1	0.000128	6	0	0	0	0	3.9e-05	0	1385.672655	9.4169638070451e-06	1385.67265512265	189.173583984375	0	7	1	1	0	64	14	-0.714285714285714	1349.96659618446	789	1	NA	2	1	1.22883516596476e-06	1	12	1	1152961550.75798	NA	-0.55048188256318	0	5.30154571271035e-05	1	0	0.183824974147357
ADAMTS4	5.53604695674365	2	0.000255	8.5	3531.532554	0	0	0	7.8e-05	7695.51895	1349.580231	1.27377925402644e-05	1349.58023088023	174.582275390625	0	19	2	1	0	95	40	-0.475	1309.67233669847	1148	0.5	0	3	2	4.79788576204037e-07	0.5	12	2	175683452.606193	0	-0.577350269189626	0.5	0.500420289338641	2	28598	0.17903691043782
ADAMTS5	5.5396197524563	1	0.000128	14	0	0	0	0	3.9e-05	0	1347.206421	1.0048552303187e-05	1347.20642135642	173.043212890625	1	15	1	1	0	87	30	-0.866666666666667	1308.82765928042	1109	1	NA	2	1	4.78131986615026e-07	1	12	1	174472375.605079	NA	-0.547722557505166	0	0.000113549054187589	1	0	0.178721998057373
ADAP1	4.1422738292714	5	0.000638	25	8642.038131	0.000396	0	0	8.9e-05	17716.521996	1837.041667	2.13203247783049e-05	1837.04166666667	460.59765625	0	130	5	1	1	1163	280	-0.338933382429654	1750.34482333734	53245	0.201680672268908	0	6	4	0.00246457390105524	0.2	10	5	4658016680827797	0	-0.6645327954253	0.72	0.760011583601768	5	88797	0.243704121340751
ADAR	5.10029347964782	1	0.000128	3	0	3e-06	0	0	4.8e-05	0	1461.918723	7.40404364490998e-06	1461.91872294372	228.099609375	0	4	1	1	0	79	8	-0.5	1421.56673588352	1109	1	NA	2	1	1.63051088589893e-05	1	11	1	202877842618.422	NA	-0.577350269189626	0	0.000112747453429152	1	0	0.193939867729356
ADCK1	4.60737527114967	1	0.000128	41	0	5e-06	0	0	3.1e-05	0	1630.95956	1.06086117372273e-05	1630.95955988456	326.28173828125	0	42	1	1	0	351	84	-0.952380952380952	1573.65248698349	8145	1	NA	2	1	3.02152932386577e-05	1	11	1	696810476377.738	NA	-0.955350605765747	0	7.88593223333134e-06	1	0	0.216365025190317
ADCY1	6.1371698353962	1	0.000128	3	0	0	0	0	4.5e-05	0	1206.941775	7.5346351456995e-06	1206.94177489177	111.136474609375	0	4	1	1	0	9	8	-0.5	1181.39268561449	214	1	NA	2	1	7.84175415364033e-08	1	12	1	4701467.48920438	NA	0	0	0.000181603937251529	1	0	0.160114324076908
ADCY10	5.48717621538854	1	0.000128	11	0	1e-06	0	0	3.3e-05	0	1364.981854	9.99562048774273e-06	1364.98185425685	183.50927734375	0	12	1	1	0	180	24	-0.833333333333333	1321.3367439481	2258	1	NA	2	1	3.65730516150669e-06	1	11	1	10209654041.8569	NA	-0.612514982111587	0	3.66993454403719e-07	1	0	0.181080108020286
ADCY10P1	5.12594104887074	1	0.000128	7	0	3e-06	0	0	3.6e-05	0	1455.379004	9.42965730949575e-06	1455.379004329	225.06396484375	0	8	1	1	0	83	16	-0.75	1414.4539480235	1442	1	NA	2	1	1.68138322248818e-05	1	11	1	217697942019.008	NA	-0.577350269189626	0	0.000224356222290889	1	0	0.193072300919232
ADCY2	5.14967462039046	1	0.000128	9	0	1e-06	0	0	3.2e-05	0	1454.48575	9.95957140020696e-06	1454.48575036075	227.09130859375	0	10	1	1	0	216	20	-0.8	1407.93508102483	2527	1	NA	2	1	5.56305291610179e-06	1	11	1	23643113715.8501	NA	-0.612514982111587	0	3.35973769027831e-07	1	0	0.192953800790782
ADCY3	4.42669388796733	3	0.000383	41	73.524541	1.1e-05	0	0	5.6e-05	120.685393	1709.804365	1.9242940811988e-05	1709.80436507936	376.9130859375	1	126	3	1	0	594	258	-0.842363261093911	1637.88320073792	27784	0.43010752688172	0	4	3	6.65716502396492e-05	0.333333333333333	10	3	3382554986532.25	0	-0.476971551355903	0	2.40065892816999e-05	3	2229	0.226824670347489
ADCY4	4.36212836544596	4	0.00051	38	7669.840643	2e-05	0	0	7.9e-05	14981.706696	1738.275794	2.04231073724713e-05	1738.27579365079	395.375	1	156	4	1	0	703	324	-0.602125730928976	1662.12613350494	35858	0.37	0	5	3	0.000127744227315121	0.25	10	4	12469809951922.6	0	-0.476971551355903	0.375	0.375028636542976	4	93722	0.230601723753088
ADCY5	4.18795457445451	9	0.001149	46.777778	14767.844774	4.6e-05	0.194444	7	0.000138	31076.01752	1825.013095	2.59594539211661e-05	1825.0130952381	452.6826171875	0	430	9	6	0.10035000709363	954	932	-0.500119021336946	1731.25267359313	95436	0.218049034950443	83.6111111111111	10	8	0.000287910942170211	0.117829000347355	10	16	63301315144043.5	0.194444444444444	-0.138112974466692	0.197530864197531	0.197629362437618	9	176473	0.242108396821178
ADCY6	3.86372336353196	9	0.001149	56.222222	29283.770171	7.6e-05	0.194444	7	0.000127	60799.933238	1986.002381	2.66319523914798e-05	1986.00238095238	562.787109375	1	515	9	6	0.10035000709363	1878	1102	-0.691060936564575	1876.53381770145	124830	0.193387158785083	100.138888888889	10	8	0.00047679650309859	0.117040353670605	9	16	173624200664933	0.194444444444444	-0.205884689844535	0.37037037037037	0.37066557154308	9	326582	0.263465425968725
ADCY7	4.10641827229807	3	0.000383	41.666667	507.678666	2.9e-05	0.333333	1	5.7e-05	1021.789013	1848.715476	1.92990383222605e-05	1848.71547619048	467.7373046875	1	128	3	2	0	1204	262	-0.843843098311817	1765.62811509539	40615	0.362573099415205	42.6666666666667	4	3	0.000179467494753705	0.348656185437138	10	4	24584717277648.8	0.333333333333333	-0.544743266733745	0.444444444444444	0.444468497513787	3	12289	0.245252782726237
ADCY8	4.34132959040449	5	0.000638	25.6	8186.27742	1.3e-05	0	0	9.5e-05	17004.537527	1745.469481	2.21791398356672e-05	1745.46948051948	399.32763671875	0	133	5	1	1	665	286	-0.512321502724886	1670.08917496987	28272	0.241176470588235	0	6	4	8.22179219177628e-05	0.2	11	5	5159307520176.51	0	-0.476971551355903	0.56	0.560034411275333	5	92546	0.231556046765649
ADCYAP1	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA	0	0	0	1	0	1
ADCYAP1R1	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA	0	0	0	1	0	1
ADD1	3.95074645910425	5	0.000638	21	4617.382916	5.7e-05	0	0	9.6e-05	10677.738305	1919.534127	2.26785909096903e-05	1919.53412698413	514.873046875	0	110	5	1	1	1584	240	-0.48840594888982	1835.19940572314	42763	0.206185567010309	0	6	4	0.000358254823650287	0.2	10	5	97950978721711.8	0	-0.413818027588454	0.72	0.720012044556	5	39817	0.254647668742903
ADD2	3.89498532601761	2	0.000255	92	144.842254	6.8e-05	0	0	4.4e-05	249.211444	1954.879365	1.61936572157086e-05	1954.87936507937	540.5595703125	0	186	2	1	0	1774	374	-0.94683257918552	1861.47236691237	84927	0.505555555555556	0	3	2	0.000428199558572874	0.5	10	2	139936521727091	0	-0.446671455809007	0	2.12013275195932e-05	2	2772	0.259336609853971
ADD3	4.35345157585811	1	0.000128	48	0	1.7e-05	0	0	3.3e-05	0	1729.771465	1.06496458227034e-05	1729.73813131313	387.78076171875	0	49	1	1	0	606	98	-0.959183673469388	1665.43888856322	15768	1	NA	2	1	0.000108507925557907	1	11	1	8988395126255.97	NA	-0.536227775263626	0	9.65456505741535e-07	1	0	0.229469107364435
ADGRA2	4.68100038279954	1	0.000128	16	0	3e-06	0	0	3.4e-05	0	1601.021068	1.02882516865404e-05	1601.02106782107	307.54736328125	0	17	1	1	0	296	34	-0.882352941176471	1548.90129480714	4647	1	NA	2	1	1.78202112664097e-05	1	11	1	242344529084.488	NA	-0.580871778846598	0	7.60887970574498e-06	1	0	0.212393349405828
ADGRB1	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA	0	0	0	1	0	1
ADGRB2	4.63697843562588	3	0.000383	6.333333	7769.19313	5e-06	0	0	9.4e-05	15824.204127	1618.456025	1.47821503619107e-05	1618.45602453102	318.0205078125	0	22	3	1	0	289	50	-0.144444444444444	1563.60605393506	5705	0.333333333333333	0	4	2	3.00571061105413e-05	0.333333333333333	11	3	689494598230.337	0	0	0.666666666666667	0.666897203055601	3	66816	0.214706291394412
ADGRL1	4.36225596529284	2	0.000255	43	121.280257	1.6e-05	0	0	5e-05	179.871198	1728.253968	1.6007033049053e-05	1728.25396825397	386.916015625	0	88	2	1	0	578	178	-0.904306220095694	1662.07751484482	19547	0.583333333333333	0	3	2	9.8688267515653e-05	0.5	10	2	7432904682974.15	0	-0.303063536789529	0	0.000127451363740372	2	3587	0.229272216536742
ADGRL2	5.33673599591681	1	0.000128	6	0	0	0	0	3.9e-05	0	1393.906025	9.15912712367414e-06	1393.90602453102	192.822265625	0	7	1	1	0	29	14	-0.714285714285714	1358.58464039786	825	1	NA	2	1	1.43434989651714e-06	1	11	1	1639130199.12545	NA	0	0	-Inf	1	0	0.18491722267593
ADH5	4.41048870741355	1	0.000128	46	0	1.8e-05	0	0	3.4e-05	0	1709.078211	1.06229337263094e-05	1709.07821067821	375.36181640625	1	47	1	1	0	554	94	-0.957446808510638	1643.90117170548	13322	1	NA	2	1	0.000112499836066826	1	11	1	9696562920095.63	NA	-0.536227775263626	0	8.1601758872285e-07	1	0	0.226728337845344
ADI1	4.83118540257752	2	0.000255	9	294.986599	7e-06	0	0	5.7e-05	863.411244	1549.564358	1.44388748796007e-05	1549.56435786436	277.3212890625	1	20	2	1	0	204	42	-0.607142857142857	1500.75125455602	2922	0.5	0	3	2	4.59193788564696e-05	0.5	11	2	1608950499335.89	0	-1.6431676725155	0.5	0.50032280786785	2	1476	0.205567041372308
ADIPOQ	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA	0	0	0	1	0	1
ADIPOR1	4.70307515630981	2	0.000255	7	7537	6e-06	0	0	8e-05	15074	1595.674242	1.01596920149908e-05	1595.67424242424	304.96044921875	1	16	2	1	0	254	34	-0.2	1541.63123338217	5074	0.5	0	3	1	3.59288201125066e-05	0.5	11	2	985190441479.597	0	0	0.5	0.500509430507269	2	68777	0.211684033221585
ADIPOR2	5.66479520224576	1	0.000128	2	0	0	0	0	5.3e-05	0	1310.267569	6.23781691564945e-06	1310.26756854257	153.230224609375	0	3	1	1	0	14	6	-0.333333333333333	1279.90638585426	256	1	NA	2	1	6.94221365880141e-07	1	12	1	367851325.835941	NA	0	0	0.000181582563485327	1	0	0.173821646131948
ADM	4.75054229934924	4	0.00051	6	18347.886955	3e-06	0	0	0.000122	38606.168216	1576.843326	1.65302199990118e-05	1576.84332611833	292.5703125	0	28	3	1	0	158	68	-0.037593984962406	1526.22734354016	3461	0.277777777777778	0	5	3	1.75473108781637e-05	0.25	11	4	235086354017.205	0	-0.58554004376912	0.625	0.625233553040254	4	156015	0.20918590158111
ADNP	4.14546382544341	1	0.000128	78	0	7.6e-05	0	0	3.2e-05	0	1822.911941	1.07371203716422e-05	1822.87860750361	449.23681640625	0	79	1	1	0	1018	158	-0.974683544303797	1748.99790691948	36706	1	NA	2	1	0.000479186859353054	1	11	1	175211555256274	NA	-0.547680114565817	0	4.42956647461745e-06	1	0	0.241825233152497
ADORA1	4.69439836672196	2	0.000255	17	208.904724	4e-06	0	0	4.8e-05	479.576994	1601.286147	1.53835848866132e-05	1601.28614718615	308.91845703125	0	36	2	1	0	318	74	-0.708812260536398	1544.48067409622	8090	0.5	0	3	2	2.65554961543658e-05	0.5	11	2	538557260286.748	0	-0.580871778846598	0.5	0.500034179872335	2	925	0.212428515148078
ADORA2B	4.38407553910935	8	0.001021	44.5	8268.449946	3e-05	0.107143	3	0.000131	18041.546624	1738.211508	2.53828598004258e-05	1738.21150793651	396.28125	0	364	7	4	0.0987551639829222	674	784	-0.406333838065676	1653.80534373363	78165	0.276729559748428	39	9	6	0.000189928060186924	0.127468611522362	10	11	27542557724400.6	0.107142857142857	-0.273656405222377	0.40625	0.406296952245844	8	111723	0.230593195534161
ADPRHL2	5.81919101697078	1	0.000128	4	0	0	0	0	4.3e-05	0	1271.179834	8.2775097973438e-06	1271.17983405483	135.09423828125	0	5	1	1	0	19	10	-0.6	1245.94768117531	129	1	NA	2	1	4.41775747262465e-07	1	12	1	148943049.017295	NA	-0.577350269189626	0	9.4286646648678e-05	1	0	0.168636221020806
ADRA1A	4.13244864106163	13	0.001659	30.923077	26513.555434	3.4e-05	0.141026	11	0.000198	53185.314867	1850.315079	2.78565902546099e-05	1850.31507936508	469.021484375	1	415	10	8	0.0310341404824074	1094	986	-0.162104142054405	1754.50639165071	92272	0.155017571261226	58.525641025641	14	8	0.00021400755317655	0.0867475766203828	10	24	34956760217862.8	0.141025641025641	-0.0703412590888503	0.485207100591716	0.485260432491708	13	325644	0.245464987976254
