name	Gene2
SMAD4	NEDD4L
SMAD4	EID2
SMAD4	HNF4A
SMAD4	RASL12
SMAD4	DACH1
SMAD4	HDGF
SMAD4	RALA
SMAD4	NUP214
SMAD4	NRAS
SMAD4	PIAS2
SMC1A	HIST1H2BN
SMC1A	CDC20
SMC1A	HIST1H2BH
SMC1A	CLASP2
SMC1A	ERCC6L
SMC1A	PDS5A
SMC1A	PDS5B
SMC1A	HIST1H2BJ
SMC1A	STAG1
SMC1A	PMEPA1
SMC1A	CENPE
SMC1A	REC8
SMC1A	CENPA
SMC1A	HIST1H2BO
SMC1A	NDE1
SMC1A	MAU2
SMC1A	CHTF18
SMC1A	MDC1
SMC1A	NUP133
SMC1A	PPP1CC
SMC1A	RCC2
SMC1A	POLA1
SMC1A	HIST1H2BM
SMC1A	CDCA8
SMC1A	CKAP5
SMC1A	SMC1B
SMC1A	CLASP1
SMC1A	SPC25
SMC1A	KIF2A
SMC1A	HIST3H3
SMC1A	PPP2R5C
SMC1A	SKA1
SMC1A	PPP2CB
SMC1A	NIPBL
SMC1A	NDEL1
SMC1A	XPO1
SMC1A	INCENP
SMC1A	RAD21
SMC1A	BUB3
SMC1A	STAG2
SMC1A	KNTC1
SMC1A	HIST1H2BB
SMC1A	RFC1
SMC1A	NUP160
SMC1A	MAD1L1
SMC1A	HIST3H2BB
SMC1A	AHCTF1
SMC1A	NEK6
SMC1A	NDC80
SMC1A	HIST1H2BK
SMC1A	NUP107
SMC1A	KIF18A
SMC1A	WAPL
SMC1A	HIST1H2BD
SMC1A	CENPN
SMC1A	DUSP26
SMC1A	STYXL1
SMC1A	SPDL1
SMC1A	KIF2C
SMC1A	RPGR
SMC1A	KIF2B
SMC1A	NUF2
SMC1A	HIST1H2BA
SMC1A	AURKB
SMC1A	MAPRE1
SMC1A	NSL1
SMC1A	CASP4
SMC1A	SMC3
SMYD3	DDOST
SMYD3	HIST3H3
SMYD3	HELZ
SMYD3	POLR2A
SMYD3	FAR1
SMYD3	MEST
SMYD3	HSP90AA2P
SPP1	ACP5
SPP1	PRKG1
SPP1	ABCF3
SPP1	MMP3
SPP1	PDLIM7
SPP1	UBQLN4
SPP1	MMP7
SPP1	CTNNBL1
SPP1	ITGA5
SPTBN2	ANK2
SPTBN2	DYNLL2
SPTBN2	ACTR1A
SPTBN2	UNC13B
STYXL1	RPS29
STYXL1	PSPH
STYXL1	EHD4
STYXL1	DDOST
STYXL1	ATXN10
TERT	CIB1
TERT	MCRS1
TERT	NKX2-1
TERT	TEP1
TERT	RUVBL2
TERT	RUVBL1
TERT	XPO1
TERT	HSP90AA2P
TERT	YWHAQ
TERT	PINX1
TERT	RPS6KB1
TERT	SMG6
TERT	SMG5
TGFA	SNTA1
TGFA	GORASP1
TGFA	RHBDF1
TGFA	GORASP2
TGFA	SDCBP
TGFA	MAGI3
TGFA	ADAM17
TGFA	ADAM10
TGFA	NKD2
TGFA	ELANE
TGFA	MAGI2
TGFB1	MMP2
TGFB1	ITGB6
TGFB1	ACVRL1
TGFB1	SMAD7
TGFB1	SPARC
TGFB1	SDC2
TGFB1	ITGB8
TGFB1	LTBP4
TGFB1	TGFB2
TGFB1	CTGF
TGFB1	ITGB1
TGFB1	BMP3
TGFB1	LTBP1
TGFB1	SNIP1
TGFB1	TGFBR2
TGFB1	COL2A1
TGFB1	VASN
TGFB1	NEDD4L
TGFB1	EIF3I
TGFB1	FMOD
TGFB1	LTBP3
TGFB1	DPT
TGFB1	FCN1
TGFB1	BMP2
TGFB1	ENG
TGFB1	TGFBR3
TGFB1	DCN
TGFB1	PZP
TGFB1	SMURF1
TGFB1	LTBP2
TGFB1	MMP9
TGFB1	FNTA
TGFB1	THBS1
TGFB1	TGFBR1
TGFB1I1	AKR1B1
TGFB1I1	HIPK3
TGFB1I1	TGFBR2
TGFB1I1	GIT1
TGFB1I1	GIT2
TGFB1I1	PTPN12
TGFB1I1	MAPK15
TGFB1I1	SLC6A3
TGFB1I1	UBQLN4
TGFB1I1	VCL
TGFB1I1	PXDN
TGFB1I1	TRAF4
TGFBR1	ARL8B
TGFBR1	ENG
TGFBR1	RHOD
TGFBR1	CDK14
TGFBR1	UBA52
TGFBR1	PLK4
TGFBR1	TTC27
TGFBR1	WWP1
TGFBR1	OXSR1
TGFBR1	ARHGAP31
TGFBR1	CUL5
TGFBR1	EIF2AK4
TGFBR1	DCAF12
TGFBR1	ASH2L
TGFBR1	KATNB1
TGFBR1	RHOH
TGFBR1	FBXO24
TGFBR1	BTBD2
TGFBR1	TTPAL
TGFBR1	TGFBR2
TGFBR1	POMK
TGFBR1	AURKB
TGFBR1	DUSP10
TGFBR1	PPP3CC
TGFBR1	RNF130
TGFBR1	RAB13
TGFBR1	RALGPS2
TGFBR1	NEK8
TGFBR1	RHOJ
TGFBR1	TSSK1B
TGFBR1	FBXL12
TGFBR1	TGFBRAP1
TGFBR1	YAP1
TGFBR1	SRFBP1
TGFBR1	RAB33B
TGFBR1	PIK3R2
TGFBR1	MAP3K20
TGFBR1	ACVR1
TGFBR1	SOCS6
TGFBR1	SMAD6
TGFBR1	UHMK1
TGFBR1	SMURF1
TGFBR1	VEPH1
TGFBR1	ARHGEF6
TGFBR1	ENC1
TGFBR1	IRF7
TGFBR1	KLHL35
TGFBR1	SQSTM1
TGFBR1	NEK6
TGFBR1	PPP2R2B
TGFBR1	RAB25
TGFBR1	RASL12
TGFBR1	ILKAP
TGFBR1	SNTG1
TGFBR1	RHOBTB1
TGFBR1	STRAP
TGFBR1	USP21
TGFBR1	NUP37
TGFBR1	TGFB2
TGFBR1	MYOC
TGFBR1	ARL13B
TGFBR1	CSNK1A1
TGFBR1	DAB2
TGFBR1	TNNT1
TGFBR1	TTC1
TGFBR1	RPAP3
TGFBR1	SAT2
TGFBR1	UBXN1
TGFBR1	RAB34
TGFBR1	RNF138
TGFBR1	CDC20
TGFBR1	MYO3A
TGFBR1	GNA13
TGFBR1	CDK17
TGFBR1	RRH
TGFBR1	GNB3
TGFBR1	UBE2Z
TGFBR1	DUSP13
TGFBR1	KLHL1
TGFBR1	RHPN2
TGFBR1	AMHR2
TGFBR1	RAB6B
TGFBR1	OSR1
TGFBR1	PLEK
TGFBR1	MKNK2
TGFBR1	FBXO44
TGFBR1	STK35
TGFBR1	SKAP2
TGFBR1	RAB38
TGFBR1	NUAK2
TGFBR1	PREX2
TGFBR1	ARHGAP15
TGFBR1	FNTA
TGFBR1	FBXO3
TGFBR1	FBXW5
TGFBR1	DAPK2
TGFBR1	STYXL1
TGFBR1	GIT2
TGFBR1	RGS19
TGFBR1	PRPF4
TGFBR1	PLEKHJ1
TGFBR1	STX8
TGFBR1	TSSK4
TGFBR1	WWP2
TGFBR1	NEDD4L
TGFBR1	ARL5A
TGFBR1	WSB1
TGFBR1	EIF2AK1
TGFBR1	SAMD8
TGFBR1	WWOX
TGFBR1	PLEKHB1
TGFBR1	ACVRL1
TGFBR1	SMURF2
TGFBR1	WDR61
TGFBR1	RASD2
TGFBR1	SNX6
TGFBR1	FBXO34
TGFBR1	RAP2A
TGFBR1	FANCL
TGFBR1	SETD2
TGFBR1	PREB
TGFBR1	WDR33
TGFBR1	RNF146
TGFBR1	NAA20
TGFBR1	WDR13
TGFBR1	CDC42EP4
TGFBR1	PPP6C
TGFBR1	USP45
TGFBR1	ANAPC5
TGFBR1	ATG16L1
TGFBR1	DUSP6
TGFBR1	NKIRAS1
TGFBR1	SCRIB
TGFBR1	KCNK18
TGFBR1	FKBP1B
TGFBR1	CDKL1
TGFBR1	RHEBL1
TGFBR1	DCAF6
TGFBR2	KCNK18
TGFBR2	TGFBRAP1
TGFBR2	EIF3I
TGFBR2	OSR1
TGFBR2	TGFBR3
TGFBR2	CCNB2
TGFBR2	SMURF2
TGFBR2	SRFBP1
TGFBR2	STRAP
TGFBR2	ARHGEF7
TGFBR2	TSSK1B
TGFBR2	SNX6
TGM2	HIST2H2BE
TGM2	ZNF512B
TGM2	ALDOA
TGM2	LTBP1
TGM2	SERPINF2
TGM2	SPARC
TGM2	PLCD1
TGM2	KPNA4
TGM2	KPNA3
TGM2	PPHLN1
TGM2	CASP3
TGM2	FN1
TGM2	HIST1H2BG
TGM2	MAP3K12
TGM2	TUBB2A
TIAM1	EPHA1
TIAM1	MAPK8IP2
TRAF1	TNFRSF19
TRAF1	DDX3X
TRAF1	TNFRSF8
TRAF1	TNFRSF9
TRAF1	TICAM1
TRAF1	GFI1B
TRAF1	TIMM50
TRAF1	NT5DC2
TRAF1	BAG2
TRAF1	TNFRSF18
TRAF1	TNFRSF4
TRAF1	UBC
TRAF1	ANP32A
TRAF1	HSPA9
TRAF1	HIVEP3
TRAF1	TRAIP
TRAF1	DDX5
TRAF1	USP7
TRAF1	TNFRSF12A
TRAF1	TNFRSF14
TRAF1	HSPA1L
TRAF1	IGHG1
TRAF1	NGFR
TRAF1	TNFAIP3
TRAF1	RCN2
TRAF1	UBA52
TRAF1	RPS3
TRAF1	EDAR
TRAF1	TNFSF9
TRAF1	SLC25A5
TRAF1	RIPK1
TRAF1	MAP6
TRAF1	SPOP
TRAF1	TUBB4A
TRAF1	TRAF3IP2
TRAF1	RIPK2
TRAF1	CASP3
TRAF1	BEX3
VCAN	CCL5
VCAN	CCL8
VCAN	XCL1
VCAN	PLA2G2A
VCAN	HAPLN1
VCAN	CCL21
VCAN	FBLN2
VCAN	SELENOP
VCAN	CCL20
VCAN	CXCL10
VCAN	CCL2
VCAN	FBLN1
VCAN	SELP
VCAN	TNR
VLDLR	LCP1
VLDLR	OMA1
VLDLR	RELN
WNT3A	WLS
WNT3A	FZD10
WNT3A	FZD2
WNT3A	FZD4
YWHAH	SRGAP2
YWHAH	MST1R
YWHAH	ZFP36L2
YWHAH	YWHAZ
YWHAH	KCNK15
YWHAH	CHRNA4
YWHAH	KLC3
YWHAH	TNFAIP3
YWHAH	KCNH2
YWHAH	ARHGEF28
YWHAH	ING1
YWHAH	PAK4
YWHAH	MAML2
YWHAH	RAB11FIP1
YWHAH	CDK18
YWHAH	CRTC1
YWHAH	DENND4A
YWHAH	KIF1C
YWHAH	MDM4
YWHAH	REEP1
YWHAH	ZFP36
YWHAH	PKP2
YWHAH	CDC25C
YWHAH	GREM1
YWHAH	VAMP8
YWHAH	EIF4E2
YWHAH	KIF23
YWHAH	AFDN
YWHAH	BCAR1
YWHAH	LMO7
YWHAH	KIF5B
YWHAH	PIAS2
YWHAH	RIMS1
YWHAH	PDK1
YWHAH	PTH1R
YWHAH	CLASP1
YWHAH	KSR1
YWHAH	RASGRF1
YWHAH	YWHAQ
YWHAH	ADAM22
YWHAH	BAIAP2
YWHAH	PDZD11
YWHAH	LARP1
YWHAH	PFKFB2
YWHAH	TBC1D4
YWHAH	RIMS2
YWHAH	NADK
YWHAH	EPB41L3
YWHAH	NRIP1
YWHAH	TIAM1
YWHAH	USP8
YWHAH	DCAF7
YWHAH	CDK14
YWHAH	MAP3K2
YWHAH	OSBPL3
YWHAH	TEAD3
YWHAH	KLC1
YWHAH	TLX2
YWHAH	SHROOM2
YWHAH	RPH3A
YWHAH	FAM53C
YWHAH	TPH1
YWHAH	KIF1B
YWHAH	MARK4
YWHAH	CEP250
YWHAH	LSR
YWHAH	RAB11FIP2
YWHAH	IRS2
YWHAH	REM1
YWHAH	MARK2
YWHAH	TRIP11
YWHAH	HDAC4
YWHAH	KCNK9
YWHAH	CLASP2
YWHAH	FOXO1
YWHAH	KLC2
YWHAH	MAST2
YWHAH	SIK3
YWHAH	HDAC7
YWHAH	RASSF8
YWHAH	SIK1
YWHAH	PTPN14
YWHAH	KLC4
YWHAH	MAST3
YWHAH	TBC1D1
YWHAH	LIMA1
YWHAH	PIK3CA
ZNF8	TRAK1
ZNF8	NOTCH2
ZNF8	LRP1
ZNF8	DLK1
ZNF8	CCND1
ZNF8	MTMR4
ZNF8	CRELD2
ZNF8	FAM193A
ZNF8	FBLN1
ZNF8	THBS1
ZNF8	FBN2
ZNF8	DCTN1
