gene_select	Gene2
SMAD2	MEN1
SMAD2	RHOBTB1
SMAD2	TOB1
SMAD2	STAMBPL1
SMAD2	FAM161B
SMAD2	PML
SMAD2	C22orf46
SMAD2	NEDD4L
SMAD2	SMAD7
SMAD2	SNIP1
SMAD2	SKIL
SMAD2	GRIP1
SMAD2	ANTXR2
SMAD2	KLF4
SMAD2	RIT1
SMAD2	NAGK
SMAD2	ZNHIT6
SMAD2	TSC2
SMAD2	STAMBP
SMAD2	WASHC4
SMAD2	ACVR1B
SMAD2	RBL1
SMAD2	RAN
SMAD2	EEF1A1
SMAD2	CAMK2A
SMAD2	DCAF6
SMAD2	UBC
SMAD2	WWTR1
SMAD2	RANBP6
SMAD2	PRKAR1A
SMAD2	YAP1
SMAD2	HUWE1
SMAD2	ANK3
SMAD2	NEDD9
SMAD2	PARD3
SMAD2	PSAP
SMAD2	TGIF2
SMAD2	SOX2
SMAD2	TRIM35
SMAD2	JUN
SMAD2	PSMD8
SMAD2	NUP214
SMAD2	DAB2
SMAD2	PAXIP1
SMAD2	LHX9
SMAD2	ST5
SMAD2	RNPC3
SMAD2	MED6
SMAD2	GATAD2B
SMAD2	RANBP9
SMAD2	ANAPC10
SMAD2	SMAD3
SMAD2	RHEBL1
SMAD2	SNAPIN
SMAD2	ZEB2
SMAD2	FBXO3
SMAD2	TRIM62
SMAD2	PLIN3
SMAD2	NCOA6
SMAD2	PAPPA
SMAD2	RASD2
SMAD2	ANAPC2
SMAD2	INSR
SMAD2	RNF111
SMAD2	SQSTM1
SMAD2	FOXO3
SMAD2	RASL12
SMAD2	NUP153
SMAD2	DNAJC7
SMAD2	CISH
SMAD2	HGS
SMAD2	RHOD
SMAD2	HOXA13
SMAD2	PSMD11
SMAD2	STAG1
SMAD2	ZFYVE16
SMAD2	MAPK1
SMAD2	ESR2
SMAD2	UBA52
SMAD2	GRIPAP1
SMAD2	DOCK8
SMAD2	RGS3
SMAD2	SRFBP1
SMAD2	RAB34
SMAD2	PEX19
SMAD2	SP1
SMAD2	SMAD4
SMAD2	KHDRBS1
SMAD2	FOXH1
SMAD2	GSC
SMAD2	CDC27
SMAD2	CDC16
SMAD2	SMAD9
SMAD2	SKI
SMAD2	TBC1D1
SMAD2	SRI
SMAD2	ZEB1
SMAD2	SMURF1
SMAD2	UHMK1
SMAD2	TNNT1
SMAD2	PPP2R2B
SMAD2	CDC40
SMAD2	ARHGEF7
SMAD2	RPS14
SMAD2	ZNF41
SMAD2	AP1B1
SMAD2	ESR1
SMAD2	NOTCH4
SMAD2	LEMD3
SMAD2	DVL1
SMAD2	MEF2A
SMAD2	UBR5
SMAD2	CYP11A1
SMAD2	ARFGAP3
SMAD2	ARHGEF6
SMAD2	SMURF2
SMAD2	NFYC
SMAD2	HIPK2
SMAD2	FOXG1
SMAD2	AXIN1
SMAD2	SNRNP70
SMAD2	MEF2C
SMAD2	HNF4A
SMAD2	TGFB1
SMAD2	TGFBRAP1
SMAD2	SKOR2
SMAD2	BTBD2
SMAD2	ABTB1
SMAD2	DCUN1D1
SMAD2	ST13
SMAD2	MAPK8
SMAD2	STRAP
SMAD3	SRY
SMAD3	RUNX2
SMAD3	CUL1
SMAD3	ESR1
SMAD3	EID2
SMAD3	SPTBN1
SMAD3	SRFBP1
SMAD3	GLI3
SMAD3	PRKAR2A
SMAD3	KRT2
SMAD3	JPH1
SMAD3	GGA1
SMAD3	SVEP1
SMAD3	SKIL
SMAD3	TGM2
SMAD3	MAX
SMAD3	DVL1
SMAD3	DACH1
SMAD3	JUNB
SMAD3	SNRNP70
SMAD3	RPLP0
SMAD3	TGFBR2
SMAD3	ZEB2
SMAD3	PCDH1
SMAD3	HSPA8
SMAD3	RASL12
SMAD3	KAT2B
SMAD3	MAPK9
SMAD3	SF3A1
SMAD3	MAPK1
SMAD3	WEE1
SMAD3	NUP214
SMAD3	PPP2R2B
SMAD3	ST6GALNAC2
SMAD3	PRKAR1B
SMAD3	ARHGEF7
SMAD3	SMAD4
SMAD3	RNF111
SMAD3	HGS
SMAD3	ZDHHC4
SMAD3	ANAPC10
SMAD3	FOS
SMAD3	CDC25A
SMAD3	BTRC
SMAD3	MTF2
SMAD3	DAB2
SMAD3	MDM4
SMAD3	ZFYVE9
SMAD3	PLAG1
SMAD3	CAMK2G
SMAD3	AXIN1
SMAD3	ZNF8
SMAD3	KDM2A
SMAD3	EIF4ENIF1
SMAD3	KRT10
SMAD3	PAPPA
SMAD3	NEDD4L
SMAD3	AGL
SMAD3	SNW1
SMAD3	NOTCH1
SMAD3	MYOD1
SMAD3	CLASRP
SMAD3	MAP3K7
SMAD3	NUP153
SMAD3	GMEB1
SMAD3	TRIM35
SMAD3	RRAS2
SMAD3	TGIF2
SMAD3	KANSL1
SMAD3	ZNF83
SMAD3	TGFBR1
SMAD3	HEY1
SMAD3	MAGI2
SMAD3	KIAA1522
SMAD3	STRAP
SMAD3	SP1
SMAD3	TGIF1
SMAD3	MEN1
SMAD3	VSIR
SMAD3	TGFB1I1
SMAD3	MBD1
SMAD3	PLAGL1
SMAD3	TGFB1
SMAD3	ZMYM2
SMAD3	MAPK8
SMAD3	RNASEH2A
SMAD3	PPP2R1A
SMAD3	VIM
SMAD3	PARD3B
SMAD3	NOTCH4
SMAD3	TFE3
SMAD3	AKR1B1
SMAD3	MYC
SMAD3	MYO5B
SMAD3	ANK3
SMAD3	CFDP1
SMAD3	SMAD1
SMAD3	SF3B2
SMAD3	SAP130
SMAD3	RBL1
SMAD3	FOXO4
SMAD3	GTF2IRD1
SMAD3	HEYL
SMAD3	FBXO3
SMAD3	PEX6
SMAD3	ATF2
SMAD3	AXIN2
SMAD3	MED15
SMAD3	ZNF251
SMAD3	SMURF2
SMAD3	PRTN3
SMAD3	PSMD11
SMAD3	ESR2
SMAD3	PIAS4
SMAD3	FOXH1
SMAD3	FOXO3
SMAD3	FLNA
SMAD3	JPH3
SMAD3	TSC2
SMAD3	IL36RN
SMAD3	PAEP
SMAD3	NCOA6
SMAD3	NR3C1
SMAD3	NFYC
SMAD3	SKI
SMAD3	NOL3
SMAD3	TPM3
SMAD3	SREBF2
SMAD3	TP73
SMAD3	ZBTB16
SMAD3	PML
SMAD3	RUNX3
SMAD3	CYP11A1
SMAD3	HNF4A
SMAD3	PARD3
SMAD3	RASD2
SMAD3	JUN
SMAD3	SECISBP2L
SMAD3	CDC16
SMAD3	SMAD7
SMAD3	SF3B3
SMAD3	WWTR1
SMAD3	GSC
SMAD3	MCM3AP
SMAD3	VDR
SMAD3	SMURF1
SMAD3	LEF1
SMAD3	SQSTM1
SMAD3	PAX8
SMAD3	PRDM4
SMAD3	ARHGEF6
SMAD3	ZEB1
SMAD3	RAB38
SMAD3	ZNF329
SMAD3	CXXC5
SMAD3	MAPK14
SMAD3	CTCF
SMAD3	RANBP9
SMAD3	WWP2
SMAD3	MECOM
SMAD3	FOXG1
SMAD3	IL37
SMAD3	EBI3
SMAD3	GDNF
SMAD3	HIPK2
SMAD3	PDZRN3
SMAD3	NEDD9
SMAD3	SMAD9
SMAD3	HIVEP1
SMAD3	FOXO1
SMAD3	UBC
SMAD3	LMNA
SMAD3	ERBIN
SMAD3	PPP2R2D
SMAD3	RGS3
SMAD3	DDX5
SMAD3	JUND
SMAD3	RIT1
SMAD3	SKOR2
SMAD3	CDC27
SMAD3	ETS1
SMAD3	TOB1
SMAD3	AR
SMAD3	EPAS1
SMAD4	HDLBP
SMAD4	SNIP1
SMAD4	JUND
SMAD4	TRIM35
SMAD4	NEK6
SMAD4	FBXO34
SMAD4	NEDD4L
SMAD4	CAMK2G
SMAD4	RNF138
SMAD4	TENM3
SMAD4	SKIL
SMAD4	TRIM33
SMAD4	STAT1
SMAD4	HOXA9
SMAD4	TOB1
SMAD4	FOXO4
SMAD4	EWSR1
SMAD4	TGFBR2
SMAD4	PSMD11
SMAD4	RAB25
SMAD4	FOXG1
SMAD4	SASH3
SMAD4	TGFB1I1
SMAD4	ARFRP1
SMAD4	SMAD5
SMAD4	MAPK13
SMAD4	EIF2AK4
SMAD4	SQSTM1
SMAD4	FBXO30
SMAD4	JUNB
SMAD4	RAB13
SMAD4	MYOD1
SMAD4	RALA
SMAD4	ZNF423
SMAD4	ARHGEF11
SMAD4	SP1
SMAD4	MEX3B
SMAD4	CHEK1
SMAD4	RASD2
SMAD4	FOXO1
SMAD4	FOXO3
SMAD4	RAB38
SMAD4	SMAD9
SMAD4	HMG20A
SMAD4	NELFCD
SMAD4	TFE3
SMAD4	SKI
SMAD4	AR
SMAD4	APBB2
SMAD4	SUMO1
SMAD4	GLI3
SMAD4	EEF1A1
SMAD4	PAPPA2
SMAD4	RASL12
SMAD4	UHRF2
SMAD4	ILKAP
SMAD4	RBL1
SMAD4	FSTL3
SMAD4	HNF4A
SMAD4	FOXH1
SMAD4	RFX1
SMAD4	RAB2B
SMAD4	RAB34
SMAD4	TGFBR1
SMAD4	ATF7IP
SMAD4	TCTA
SMAD4	DLX1
SMAD4	PIAS2
SMAD4	DACH1
SMAD4	NRAS
SMAD4	DCP1B
SMAD4	TM9SF2
SMAD4	PARD3
SMAD4	ACVR1B
SMAD4	RHEBL1
SMAD4	RNF14
SMAD4	UBE2I
SMAD4	RPL28
SMAD4	RNASEH2A
SMAD4	NUAK2
SMAD4	RAC2
SMAD4	ESR1
SMAD4	HDGF
SMAD4	TSSK3
SMAD4	RHOD
SMAD4	ZNF521
SMAD4	TGFBRAP1
SMAD4	ECSIT
SMAD4	ESR2
SMAD4	CITED1
SMAD4	MDM4
SMAD4	CTCF
SMAD4	USB1
SMAD4	PIAS4
SMAD4	LEF1
SMAD4	GDNF
SMAD4	JUN
SMAD4	XPO5
SMAD4	RRAS2
SMAD4	MEF2A
SMAD4	PAK1
SMAD4	ERBIN
SMAD4	ZMYM2
SMAD4	NOTCH4
SMAD4	CD59
SMAD4	STK11IP
SMAD4	FBLN1
SMAD4	RHOJ
SMAD4	CAMK2D
SMAD4	BTRC
SMAD4	SNRNP70
SMAD4	NUP214
SMAD4	ZNF8
SMAD4	GPNMB
SMAD4	CNKSR1
SMAD4	AKR1B1
SMAD4	UBE2Z
SMAD4	DCP1A
SMAD4	RMND5B
SMAD4	PARD3B
SMAD4	MAPK1
SMAD4	ARL5B
SMAD4	UHMK1
SMAD4	PRKAR1B
SMAD4	AP2B1
SMAD4	FN1
SMAD4	PRKAR2A
SMAD4	ARHGEF7
SMAD4	EID2
SMAD4	DNAJB2
SMAD4	SMAD1
SMAD4	RIPK2
SMAD4	STRADA
SMAD4	WWTR1
SMAD4	ATF2
SMAD4	SPTBN1
SMAD4	ITK
SMAD4	UBA52
SMAD4	ZBED5
SMAD4	UBE2L3
SMAD4	RPS27A
SMAD4	PBK
SMAD4	EFEMP1
SMAD4	PRPF40A
SMAD4	DVL1
SMAD4	HOXC8
SMAD4	RHOG
SMAD4	RSPH14
SMAD4	PIAS1
SMAD4	ARL5A
SMAD4	PLK4
SMAD4	MAX
SMAD4	STK35
SMARCA2	SMARCE1
SMARCA2	SMARCC1
SMARCA2	PRMT5
SMARCA2	ARID2
SMARCA2	SMARCC2
SMARCA2	PBRM1
SMARCA2	ARID1A
SMARCA2	ACTL6B
SMARCA2	SMARCD2
SMARCA2	SMARCD3
SMARCA2	SS18
SMARCA4	PBRM1
SMARCA4	RCOR1
SMARCA4	IKBKE
SMARCA4	MPHOSPH6
SMARCA4	KAT2B
SMARCA4	ING1
SMARCA4	TMF1
SMARCA4	SMARCC1
SMARCA4	MED17
SMARCA4	TCF7
SMARCA4	SMARCB1
SMARCA4	TOP2B
SMARCA4	TERT
SMARCA4	POLR2A
SMARCA4	PRMT5
SMARCA4	NCOR1
SMARCA4	SUPT16H
SMARCA4	CHD4
SMARCA4	ZNF14
SMARCA4	SMARCD3
SMARCA4	HSF1
SMARCA4	SRGAP3
SMARCA4	GTF3A
SMARCA4	SMARCD1
SMARCA4	AKR1B1
SMARCA4	VDR
SMARCA4	SMARCA2
SMARCA4	ARID2
SMARCA4	KLF1
SMARCA4	LEF1
SMARCA4	GTF2B
SMARCA4	IKZF1
SMARCA4	SMARCD2
SMARCA4	ARID1A
SMARCA4	CHMP5
SMARCA4	SMARCE1
SMARCA4	NCOR2
SMARCA4	TCF7L1
SMARCA4	BRWD1
SMARCA4	ETS2
SMARCA4	RFXAP
SMARCA4	GATA1
SMARCA4	REST
SMARCA4	SS18
SMARCA4	SMARCC2
SMARCA4	ACTL6B
SMARCA4	MPP6
SMARCB1	HSF1
SMARCB1	KLF1
SMARCB1	ARID2
SMARCB1	POLR2A
SMARCB1	SMARCC2
SMARCB1	PBRM1
SMARCB1	ARID1A
SMARCB1	PPP1CC
SMARCB1	SMARCA2
SMARCB1	YEATS4
SMARCB1	PPP1CB
SMARCB1	ING1
SMARCB1	SMARCE1
SMARCB1	CDK8
SMARCB1	SMARCD2
SMARCB1	KAT2B
SMARCB1	KMT2A
SMARCB1	ACTL6B
SMARCB1	SMARCD3
SMARCB1	UBQLN4
SMARCB1	XPO1
SMARCB1	MECP2
SMARCB1	SMARCC1
SMARCB1	TACC2
SMARCB1	NCOR1
SMARCB1	MLLT10
SMARCB1	PPP1R15A
SMARCB1	GATA1
SMARCB1	SS18
SMARCB1	SMARCD1
SMARCC1	SMARCD2
SMARCC1	ARID1A
SMARCC2	ARID1A
SMARCC2	SMARCD2
SMARCD1	TNIP2
SMARCD1	SMARCE1
SMARCD1	SMARCC1
SMARCD1	ING1
SMARCD1	LDOC1
SMARCD1	SMARCA2
SMARCD1	SMARCC2
SMARCD1	NR1H4
SMARCD1	PGR
SMARCD1	KLF1
SMARCD1	ARID1A
SMARCD1	USHBP1
SMARCD1	CALCOCO2
SMARCD1	FEZ1
SMARCD1	PBRM1
SMARCD1	CCDC85B
SMARCD1	KAT2B
SMARCD1	VDR
SMARCD1	GATA1
SMARCD1	TOP2B
SMARCD3	TBL1XR1
SMARCD3	ARID1A
SMARCD3	SMARCC2
SMARCD3	SMARCC1
SMARCE1	KLF1
SMARCE1	ARID1A
SMARCE1	SMARCC1
SMARCE1	PBRM1
SMARCE1	SMARCC2
SMARCE1	SMARCD3
SMARCE1	ARID2
SMARCE1	SMARCD2
SMARCE1	TFE3
SOS1	CAV1
SOS1	LAT2
SOS1	PDGFRA
SOS1	EPS8L2
SOS1	FYN
SOS1	NCK2
SOS1	ATP6V1E1
SOS1	RNMT
SOS1	MET
SOS1	PACSIN3
SOS1	VAV1
SOS1	PIK3CA
SOS1	FGF20
SOS1	SNX18
SOS1	TEC
SOS1	ZAP70
SOS1	FGFR4
SOS1	VAV2
SOS1	ABI1
SOS1	ABI3
SOS1	HGFAC
SOS1	MUC1
SOS1	PACSIN1
SOS1	GRAP
SOS1	PAK6
SOS1	PLCG1
SOS1	BTK
SOS1	PIK3CB
SOS1	BIN1
SOS1	HGF
SOS1	SH3KBP1
SOS1	SYK
SOS1	RET
SOS1	CD2AP
SOS1	PIK3R1
SOS1	EPS8L1
SOS1	YES1
SOS1	ESR1
SOS1	RRAS
SOS1	SDC2
SOS1	JAK1
SOS1	EPS8
SOS1	SRC
SOS1	RIT2
SOS1	JAK3
SOS1	KIT
SOS1	PAK3
SOS1	TEK
SOS1	SHC2
SOS1	FGFR2
SOS1	MAPK1
SOS1	HCK
SOS1	SNX9
SOS1	FGFR1
SOS1	GAB1
SOS1	PAK2
SOS1	RANBP9
SOS1	PAK4
SOS1	SDC1
SOS1	SLIT2
SOS1	PTPRA
SOS1	SH3BP5
SOS1	ITK
SOS1	JAK2
SOS1	ERBB3
SOS1	HSP90AA1
SOS1	CD19
SOS1	RAP1A
SOS1	CLEC3B
SOS1	SHC3
SOS1	VAV3
SOS1	FRS2
SOS1	TXK
SOS1	INSR
SOS1	CSF1R
SOS1	ITSN1
SOS1	GRAP2
SOS1	PDGFRB
SOS1	PIK3R2
SOS1	FGF9
SOS2	CD2AP
SOS2	PACSIN3
SOS2	SNX18
SOS2	GRAP2
SOS2	SNX9
SOS2	SLIT2
SOS2	SH3D19
SOS2	PAK4
SOS2	PAK6
SOS2	PAK3
SOS2	NCK2
SPP1	PDLIM7
SPP1	UBQLN4
SPP1	ITGA5
SPP1	ABCF3
SPP1	MMP3
SPP1	CTNNBL1
SPP1	MMP7
SPP1	PRKG1
SPP1	ACP5
STYXL1	EHD4
STYXL1	DDOST
STYXL1	PSPH
STYXL1	RPS29
STYXL1	ATXN10
TCF7L1	BCL9L
TCF7L2	TLE2
TCF7L2	XRCC5
TCF7L2	PARP1
TCF7L2	CTBP1
TCF7L2	TLE1
TCF7L2	PYGO1
TCF7L2	BTRC
TCF7L2	TLE4
TCF7L2	SMARCA4
TCF7L2	APC
TCF7L2	TLE3
TCF7L2	JUN
TCF7L2	SOX17
TCF7L2	GPI
TCF7L2	NLK
TCF7L2	CSNK2A1
TCF7L2	BCL9L
TERT	RPS6KB1
TERT	SMG6
TERT	MCRS1
TERT	PINX1
TERT	RUVBL1
TERT	YWHAQ
TERT	HSP90AA2P
TERT	XPO1
TERT	TEP1
TERT	CIB1
TERT	SMG5
TERT	NKX2-1
TERT	RUVBL2
TGFB1	LTBP1
TGFB1	ACVRL1
TGFB1	ITGB6
TGFB1	SNIP1
TGFB1	BMP2
TGFB1	DPT
TGFB1	NEDD4L
TGFB1	PZP
TGFB1	FMOD
TGFB1	ITGB1
TGFB1	MMP2
TGFB1	TGFB2
TGFB1	SDC2
TGFB1	SMURF1
TGFB1	FNTA
TGFB1	MMP9
TGFB1	TGFBR1
TGFB1	LTBP2
TGFB1	SPARC
TGFB1	EIF3I
TGFB1	CTGF
TGFB1	VASN
TGFB1	TGFBR3
TGFB1	BMP3
TGFB1	COL2A1
TGFB1	THBS1
TGFB1	LTBP4
TGFB1	LTBP3
TGFB1	SMAD7
TGFB1	ITGB8
TGFB1	FCN1
TGFB1	TGFBR2
TGFB1	DCN
TGFB1	ENG
TGFB2	LTBP2
TGFB2	VASN
TGFB2	TGFBR2
TGFB2	PZP
TGFB2	TGFBR3
TGFB3	ENG
TGFB3	ACVRL1
TGFB3	CTGF
TGFB3	FMOD
TGFB3	LTBP3
TGFB3	VASN
TGFB3	TGFBR1
TGFB3	TGFB2
TGFB3	TGFBR2
TGFB3	TGFBR3
TGFB3	LTBP2
TGFBR1	ARHGEF6
TGFBR1	WDR13
TGFBR1	SNX6
TGFBR1	TGFB2
TGFBR1	SQSTM1
TGFBR1	SETD2
TGFBR1	DCAF6
TGFBR1	OXSR1
TGFBR1	CDC42EP4
TGFBR1	NAA20
TGFBR1	WDR33
TGFBR1	STYXL1
TGFBR1	NEDD4L
TGFBR1	TTPAL
TGFBR1	PLK4
TGFBR1	GIT2
TGFBR1	RNF146
TGFBR1	NUP37
TGFBR1	ACVRL1
TGFBR1	TSSK1B
TGFBR1	SAT2
TGFBR1	DCAF12
TGFBR1	TSSK4
TGFBR1	NKIRAS1
TGFBR1	KCNK18
TGFBR1	ENC1
TGFBR1	STRAP
TGFBR1	MKNK2
TGFBR1	RASL12
TGFBR1	CDK14
TGFBR1	SMURF1
TGFBR1	ENG
TGFBR1	SMAD6
TGFBR1	ACVR1
TGFBR1	RHPN2
TGFBR1	TTC1
TGFBR1	PPP6C
TGFBR1	RHEBL1
TGFBR1	MAP3K20
TGFBR1	ILKAP
TGFBR1	EIF2AK4
TGFBR1	OSR1
TGFBR1	FANCL
TGFBR1	FKBP1B
TGFBR1	CDK17
TGFBR1	RNF138
TGFBR1	NEK6
TGFBR1	TNNT1
TGFBR1	ATG16L1
TGFBR1	FBXW5
TGFBR1	RAB34
TGFBR1	RAP2A
TGFBR1	UBXN1
TGFBR1	DUSP13
TGFBR1	SNTG1
TGFBR1	RPAP3
TGFBR1	RHOJ
TGFBR1	KATNB1
TGFBR1	PREB
TGFBR1	GNB3
TGFBR1	FBXO44
TGFBR1	DUSP10
TGFBR1	FBXO34
TGFBR1	WWP1
TGFBR1	RHOD
TGFBR1	YAP1
TGFBR1	RAB13
TGFBR1	RAB25
TGFBR1	EIF2AK1
TGFBR1	PIK3R2
TGFBR1	RALGPS2
TGFBR1	CDC20
TGFBR1	FBXL12
TGFBR1	ARL5A
TGFBR1	ARHGAP15
TGFBR1	ARL13B
TGFBR1	CDKL1
TGFBR1	RHOBTB1
TGFBR1	PPP3CC
TGFBR1	KLHL1
TGFBR1	NUAK2
TGFBR1	DAB2
TGFBR1	WDR61
TGFBR1	VEPH1
TGFBR1	FBXO3
TGFBR1	PLEKHB1
TGFBR1	CUL5
TGFBR1	WSB1
TGFBR1	BTBD2
TGFBR1	STX8
TGFBR1	UBA52
TGFBR1	ANAPC5
TGFBR1	PREX2
TGFBR1	SAMD8
TGFBR1	ASH2L
TGFBR1	UBE2Z
TGFBR1	SCRIB
TGFBR1	DAPK2
TGFBR1	UHMK1
TGFBR1	PPP2R2B
TGFBR1	RGS19
TGFBR1	MYO3A
TGFBR1	USP45
TGFBR1	ARL8B
TGFBR1	RNF130
TGFBR1	SRFBP1
TGFBR1	ARHGAP31
TGFBR1	FNTA
TGFBR1	RAB38
TGFBR1	PRPF4
TGFBR1	CSNK1A1
TGFBR1	MYOC
TGFBR1	RASD2
TGFBR1	RRH
TGFBR1	POMK
TGFBR1	FBXO24
TGFBR1	RAB33B
TGFBR1	TGFBRAP1
TGFBR1	TGFBR2
TGFBR1	WWOX
TGFBR1	RAB6B
TGFBR1	NEK8
TGFBR1	SMURF2
TGFBR1	STK35
TGFBR1	PLEK
TGFBR1	WWP2
TGFBR1	PLEKHJ1
TGFBR1	IRF7
TGFBR1	GNA13
TGFBR1	DUSP6
TGFBR1	AURKB
TGFBR1	SKAP2
TGFBR1	KLHL35
TGFBR1	RHOH
TGFBR1	SOCS6
TGFBR1	AMHR2
TGFBR1	TTC27
TGFBR1	USP21
TGFBR2	SRFBP1
TGFBR2	STRAP
TGFBR2	CCNB2
TGFBR2	EIF3I
TGFBR2	ARHGEF7
TGFBR2	TSSK1B
TGFBR2	KCNK18
TGFBR2	OSR1
TGFBR2	SMURF2
TGFBR2	TGFBR3
TGFBR2	SNX6
TGFBR2	TGFBRAP1
TXNRD1	PPP1R16A
TXNRD1	GLRX2
VCAN	SELP
VCAN	HAPLN1
VCAN	TNR
VCAN	SELENOP
VCAN	FBLN1
VCAN	CCL5
VCAN	CXCL10
VCAN	PLA2G2A
VCAN	CCL8
VCAN	CCL20
VCAN	XCL1
VCAN	CCL2
VCAN	CCL21
VCAN	FBLN2
VLDLR	OMA1
VLDLR	LCP1
VLDLR	RELN
WNT1	WNT3A
WNT1	PORCN
WNT1	FZD6
WNT1	FZD3
WNT1	DKK1
WNT1	FZD10
WNT1	FZD4
WNT1	FZD2
WNT1	FZD7
WNT1	FZD5
WNT1	FZD9
WNT1	WLS
WNT16	WLS
WNT16	FZD10
WNT2	FZD6
WNT2	WLS
WNT2	FZD10
WNT2	FZD5
WNT2	FZD2
WNT2	FZD7
WNT2	FZD3
WNT2	FZD9
WNT2	FZD4
WNT2	WNT3A
WNT3	WLS
WNT3	FZD10
WNT3A	FZD4
WNT3A	FZD2
WNT3A	WLS
WNT3A	FZD10
WNT4	WLS
WNT5A	ROR1
WNT5A	WLS
WNT5B	WLS
WNT7A	FZD10
WNT7A	FZD4
WNT7A	WLS
WNT7B	WLS
WNT9A	WIF1
ZNF8	MTMR4
ZNF8	FAM193A
ZNF8	NOTCH2
ZNF8	THBS1
ZNF8	LRP1
ZNF8	TRAK1
ZNF8	FBLN1
ZNF8	CRELD2
ZNF8	FBN2
ZNF8	CCND1
ZNF8	DLK1
ZNF8	DCTN1
