GeneID	gene	cluster1	Symbol	HCCDB.1.S1	HCCDB.1.S2	HCCDB.1.S3	HCCDB.1.S4	HCCDB.1.S5	HCCDB.1.S6	HCCDB.1.S7	HCCDB.1.S8	HCCDB.1.S9	HCCDB.1.S10	HCCDB.1.S11	HCCDB.1.S12	HCCDB.1.S13	HCCDB.1.S14	HCCDB.1.S15	HCCDB.1.S16	HCCDB.1.S17	HCCDB.1.S18	HCCDB.1.S19	HCCDB.1.S20	HCCDB.1.S21	HCCDB.1.S22	HCCDB.1.S23	HCCDB.1.S24	HCCDB.1.S25	HCCDB.1.S26	HCCDB.1.S27	HCCDB.1.S28	HCCDB.1.S29	HCCDB.1.S30	HCCDB.1.S31	HCCDB.1.S32	HCCDB.1.S33	HCCDB.1.S34	HCCDB.1.S35	HCCDB.1.S36	HCCDB.1.S37	HCCDB.1.S38	HCCDB.1.S39	HCCDB.1.S40	HCCDB.1.S41	HCCDB.1.S42	HCCDB.1.S43	HCCDB.1.S44	HCCDB.1.S45	HCCDB.1.S46	HCCDB.1.S47	HCCDB.1.S48	HCCDB.1.S49	HCCDB.1.S50	HCCDB.1.S51	HCCDB.1.S52	HCCDB.1.S53	HCCDB.1.S54	HCCDB.1.S55	HCCDB.1.S56	HCCDB.1.S57	HCCDB.1.S58	HCCDB.1.S59	HCCDB.1.S60	HCCDB.1.S61	HCCDB.1.S62	HCCDB.1.S63	HCCDB.1.S64	HCCDB.1.S65	HCCDB.1.S66	HCCDB.1.S67	HCCDB.1.S68	HCCDB.1.S69	HCCDB.1.S70	HCCDB.1.S71	HCCDB.1.S72	HCCDB.1.S73	HCCDB.1.S74	HCCDB.1.S75	HCCDB.1.S76	HCCDB.1.S77	HCCDB.1.S78	HCCDB.1.S79	HCCDB.1.S80	HCCDB.1.S81	HCCDB.1.S82	HCCDB.1.S83	HCCDB.1.S84	HCCDB.1.S85	HCCDB.1.S86	HCCDB.1.S87	HCCDB.1.S88	HCCDB.1.S89	HCCDB.1.S90	HCCDB.1.S91	HCCDB.1.S92	HCCDB.1.S93	HCCDB.1.S94	HCCDB.1.S95	HCCDB.1.S96	HCCDB.1.S97	HCCDB.1.S98	HCCDB.1.S99	HCCDB.1.S100	HCCDB.1.S101	HCCDB.1.S102	HCCDB.1.S103	HCCDB.1.S104	HCCDB.1.S105	HCCDB.1.S106	HCCDB.1.S107	HCCDB.1.S108	HCCDB.1.S109	HCCDB.1.S110	HCCDB.1.S111	HCCDB.1.S112	HCCDB.1.S113	HCCDB.1.S114	HCCDB.1.S115	HCCDB.1.S116	HCCDB.1.S117	HCCDB.1.S118	HCCDB.1.S119	HCCDB.1.S120	HCCDB.1.S121	HCCDB.1.S122	HCCDB.1.S123	HCCDB.1.S124	HCCDB.1.S125	HCCDB.1.S126	HCCDB.1.S127	HCCDB.1.S128	HCCDB.1.S129	HCCDB.1.S130	HCCDB.1.S131	HCCDB.1.S132	HCCDB.1.S133	HCCDB.1.S134	HCCDB.1.S135	HCCDB.1.S136	HCCDB.1.S137	HCCDB.1.S138	HCCDB.1.S139	HCCDB.1.S140	HCCDB.1.S141	HCCDB.1.S142	HCCDB.1.S143	HCCDB.1.S144	HCCDB.1.S145	HCCDB.1.S146	HCCDB.1.S147	HCCDB.1.S148	HCCDB.1.S149	HCCDB.1.S150	HCCDB.1.S151	HCCDB.1.S152	HCCDB.1.S153	HCCDB.1.S154	HCCDB.1.S155	HCCDB.1.S156	HCCDB.1.S157	HCCDB.1.S158	HCCDB.1.S159	HCCDB.1.S160	HCCDB.1.S161	HCCDB.1.S162	HCCDB.1.S163	HCCDB.1.S164	HCCDB.1.S165	HCCDB.1.S166	HCCDB.1.S167	HCCDB.1.S168	HCCDB.1.S169	HCCDB.1.S170	HCCDB.1.S171	HCCDB.1.S172	HCCDB.1.S173	HCCDB.1.S174	HCCDB.1.S175	HCCDB.1.S176	HCCDB.1.S177	HCCDB.1.S178	HCCDB.1.S179	HCCDB.1.S180	HCCDB.1.S181	HCCDB.1.S182	HCCDB.1.S183	HCCDB.1.S184	HCCDB.1.S185	HCCDB.1.S186	HCCDB.1.S187	HCCDB.1.S188	HCCDB.1.S189	HCCDB.1.S190	HCCDB.1.S191	HCCDB.1.S192	HCCDB.1.S193	HCCDB.1.S194	HCCDB.1.S195	HCCDB.1.S196	HCCDB.1.S197
6194	RPS6	12	RPS6	8.62605	8.837	8.61245	8.64075	8.9306	8.6282	8.62555	8.75995	8.6763	8.56535	8.6559	8.68075	8.537	8.79735	8.70545	8.88275	8.56515	8.6216	8.6769	8.89135	8.766	8.53395	8.6763	8.51375	8.6317	8.81965	8.6364	8.7358	8.7327	8.69135	8.7355	8.59875	8.6303	8.58675	8.57575	8.7257	8.6235	8.74205	8.59085	8.5441	8.59905	8.92445	8.8163	8.68525	8.89805	8.5768	8.8405	8.619	8.87695	8.85195	8.8648	8.5334	8.58275	8.70995	8.94895	8.71415	8.5092	8.72165	8.84685	8.5662	8.7488	8.5405	8.79345	8.45895	8.74355	8.9222	8.754	8.79735	8.69475	8.78715	8.8323	8.7619	8.78815	8.79365	8.5982	8.8252	8.89805	8.88755	8.72295	8.6315	8.72405	8.5168	8.7983	8.82025	8.77405	8.7306	8.76195	8.6384	8.68815	8.77395	8.73305	8.94865	8.80055	8.61205	8.6049	8.7926	8.73235	8.5945	8.70165	8.7989	8.7616	8.71245	8.7513	8.81195	8.6697	8.7507	8.8722	8.80185	8.79835	8.7132	8.76025	8.7168	8.7776	8.53565	8.57635	8.7532	8.79955	8.60975	8.77325	8.91835	8.87595	8.63045	8.72685	8.7781	8.757	8.88345	8.95285	8.7429	8.86125	8.74145	8.9559	8.91735	8.84785	8.7021	8.8826	8.72835	8.44715	8.83675	8.6907	8.71515	8.68415	8.73285	8.7092	8.6747	8.46785	8.70625	8.7644	8.82315	8.7598	8.8412	8.72795	8.9378	8.7682	8.7716	8.73585	8.6358	8.8729	8.8052	8.7396	8.84925	8.782	8.7981	8.6526	9.04955	8.85245	8.75655	8.709	8.83405	8.79235	8.92005	8.8685	8.60375	8.66975	8.81845	8.6607	8.83935	8.91765	8.90105	8.7458	8.7089	8.8459	8.7131	8.7293	8.4991	8.8839	8.7273	8.6729	8.75345	8.8212	8.69605	8.77315	8.75215	8.72955	8.78005	8.7624	8.71015	8.9534
6196	RPS6KA2	1	RPS6KA2	6.6468	6.4387	7.0056	6.5903	7.2893	6.7266	6.2411	7.0622	6.0924	6.5766	6.3509	6.1884	6.7803	6.1058	6.6636	6.199	6.1855	8.0851	6.3287	6.5677	6.0999	5.9625	6.544	5.9737	6.3913	6.5481	6.0554	5.8162	6.7265	5.7103	6.8391	7.033	6.1805	6.3137	6.3185	6.5927	6.5731	7.0587	6.1094	6.6212	6.6774	6.3159	6.5765	6.3445	6.0751	5.693	6.2007	6.341	6.4608	5.9252	6.1253	5.9556	6.3063	5.6434	6.2107	5.9521	6.8352	6.014	5.9211	6.716	5.7899	5.8965	5.8241	6.9848	6.1819	7.1175	6.8816	7.3992	7.6512	6.9682	7.8136	6.4264	7.0063	6.1015	7.0958	6.5676	6.1782	6.7854	7.3745	7.2564	6.8239	6.8095	6.0307	7.1056	6.4178	6.8839	6.4225	6.5999	7.1479	6.5615	6.304	6.3732	6.5839	7.5245	5.8338	6.0726	7.0119	6.453	6.2357	6.665	7.0469	7.0345	5.3296	6.8267	5.6442	6.6704	7.4793	6.5944	6.8648	6.8476	6.8854	6.3433	6.8347	6.4421	5.9539	7.2647	6.0766	7.2001	6.5567	7.4967	5.8076	7.0131	7.3528	6.7368	6.584	7.2261	6.6521	6.6822	7.1766	6.7851	6.2813	6.9269	6.7737	6.9086	6.9703	6.2512	5.9724	6.2131	5.6857	6.1252	5.8726	6.187	5.7819	6.3894	5.7133	6.7229	6.9459	6.4003	5.8866	5.8714	5.8387	5.3552	6.0475	5.7665	5.8246	6.7772	5.7224	6.0893	6.6165	5.6697	6.4381	5.8793	6.7386	6.1523	6.0065	5.9862	6.1281	6.2011	5.8318	5.8409	5.5527	6.0272	5.5965	6.2306	5.5845	6.1702	5.7806	6.3566	6.918	5.8479	7.1692	6.415	6.3978	6.7937	5.8049	6.3364	5.9728	6.1789	6.4761	6.6784	5.8151	6.2898	6.0652	6.1173	5.9129	6.396	5.4721
6197	RPS6KA3	1	RPS6KA3	9.33275	9.46175	10.1008	8.9883	10.84125	9.8939	9.3683	9.46655	9.34645	9.18965	9.53995	10.2613	9.50435	10.14755	9.57045	10.4407	9.73625	10.24435	9.3624	10.17605	9.7202	9.59555	9.41395	9.73795	9.33255	9.9454	9.5869	9.64705	9.25045	9.7618	9.4067	9.6978	9.68365	9.98215	9.53755	9.0824	9.5419	10.14435	9.74435	10.56135	9.5426	11.29745	9.8786	10.38185	9.8867	9.95745	9.73125	10.1225	9.55905	10.14155	9.56625	9.88795	9.51215	9.52135	9.6075	10.64165	9.2663	9.65035	9.3108	9.6202	9.66505	9.9743	10.20215	9.97955	9.3732	10.9064	8.6733	9.47395	9.9824	9.57705	9.63645	9.7515	10.72935	9.98885	9.8397	9.9801	9.5128	9.42585	9.4162	9.32215	9.49205	10.0224	10.5465	9.55715	10.3831	9.73575	9.68605	9.6244	10.3138	9.62485	9.22635	9.66505	7.15085	9.4206	10.35465	9.7911	10.13365	9.6931	10.41915	9.37235	10.13245	9.45715	10.2774	9.45725	10.57265	9.8931	9.72575	9.35565	10.2082	9.4979	9.3847	9.89	11.1851	9.42045	9.5428	10.21885	9.7199	10.06425	9.7672	11.00545	8.75695	9.6399	9.8035	9.5452	9.45865	9.1141	9.6809	9.32765	10.2541	9.1722	10.7616	9.9482	9.42635	9.3723	10.9869	9.4734	9.954	9.7603	9.8195	9.23695	9.9966	10.3313	9.67845	9.42485	9.98235	9.33975	9.9758	9.76805	9.53585	9.87045	9.6865	10.28415	9.7151	9.54155	9.69395	9.8074	9.6499	10.1633	9.6948	10.8709	9.60365	10.13635	9.68045	10.20785	10.0446	10.4423	9.70705	10.52955	10.36405	10.23565	9.74575	9.921	10.10905	9.7123	10.9169	9.7242	9.97795	9.7138	9.63015	9.72465	9.86905	9.6501	8.2471	9.65845	10.4372	9.4687	9.8775	9.61625	9.3147	9.44145	10.54065	9.3639	9.97695	9.82435	9.79255	9.4914	9.7207
6236	RRAD	14	RRAD	6.1041	5.9484	5.7229	5.6613	6.9329	5.5293	5.7501	5.6881	6.5293	5.9918	6.1079	5.095	6.3735	5.6397	5.9691	6.325	5.695	5.4061	5.7105	8.8215	5.7718	5.979	6.114	5.5642	7.0205	5.4389	5.7505	6.1381	5.8283	5.4149	5.5857	5.8658	5.9906	5.4338	6.1879	5.3954	6.5135	5.2788	6.1255	6.2967	6.3821	5.5704	6.2019	5.5783	6.0011	5.7001	6.0378	5.5763	5.9779	6.3977	6.1987	5.6967	5.701	5.4234	6.2616	5.7749	6.0769	5.4684	6.1252	6.5718	6.1046	8.4056	5.967	5.8853	5.7179	6.4674	5.0802	5.2552	5.1798	6.0279	5.9325	5.9603	6.1885	5.8396	5.62	6.0127	5.3619	5.9096	5.4345	5.5843	5.0417	5.7264	5.5144	5.7911	5.4382	5.7333	5.5144	5.4816	5.1891	5.8109	6.307	5.5903	5.2241	6.0059	5.9223	5.3412	5.9162	5.974	5.8744	5.8683	7.4075	5.7217	4.8123	5.7583	5.3718	6.6834	5.7326	6.1591	5.5142	5.5536	4.8889	6.5103	6.7776	5.4892	5.7226	5.2759	5.9059	6.3418	5.7044	6.3856	6.4752	5.837	6.7294	5.8862	5.2827	5.79	6.0986	6.1237	5.9285	6.1406	5.6569	6.2543	5.9624	5.8902	7.2251	6.0662	5.8636	6.0744	5.8984	5.9032	7.7393	6.5334	6.3042	6.5343	5.7335	5.8096	6.1599	5.7454	5.6195	6.1962	6.0886	5.7882	5.9732	6.3397	5.8096	5.8674	6.346	6.1362	6.5957	5.5387	6.0706	5.1599	7.4368	5.7726	6.1802	5.7075	5.8981	5.4812	5.3347	6.8175	5.5637	6.3983	5.8233	6.6673	5.3246	6.9666	5.3712	6.5919	5.5509	6.1974	6.0426	6.8937	5.7098	6.2756	5.4248	6.3787	5.6518	5.8663	6.0297	6.358	5.9978	6.2886	7.5334	6.058	5.8187	6.4297	5.9347
6262	RYR2	9	RYR2	3.0029	3.2751	2.8117	3.355	3.203	2.9884	2.9896	3.0389	3.3005	3.3575	3.3589	5.2088	3.7412	3.0927	3.1388	4.8221	3.6974	2.8529	2.6103	3.0845	3.6222	3.7069	2.833	3.1189	3.6913	3.3737	2.8648	3.1488	3.8415	3.2916	2.9828	2.9767	3.1591	2.7403	3.102	4.0537	3.8405	3.2101	2.8745	3.1256	3.3687	2.8013	3.1557	3.4297	3.1919	2.8091	3.9195	3.3508	3.1288	3.2319	2.9959	3.0067	3.2809	3.1708	3.3274	3.3052	2.9308	3.1967	2.9536	4.5642	2.7639	3.1674	3.1724	2.9229	3.2831	3.0479	3.1565	3.2978	3.8999	3.1048	3.3259	3.1739	3.287	3.5073	2.7909	2.9882	2.7142	3.7652	2.987	3.6361	7.5713	3.1446	3.2477	3.7076	2.8526	3.4737	3.089	3.343	3.1678	3.3852	3.3307	3.369	5.6295	4.9915	2.8198	3.1562	3.0302	3.3282	3.4473	3.1404	3.3507	3.3899	2.9326	3.3596	3.1784	3.1301	4.9636	3.1459	2.765	2.921	2.8837	3.4359	3.0813	3.8052	2.9992	2.7417	3.0529	3.2	3.0273	2.8931	3.0227	3.3712	3.225	3.268	4.2826	3.8503	3.0666	3.1613	3.1127	3.2939	2.6989	3.2166	3.3908	3.3031	3.2267	3.6052	3.0842	3.0663	3.6005	2.9628	4.2194	2.8432	3.1538	2.882	4.0967	2.9535	3.4345	3.0672	3.0399	3.0206	3.476	2.8045	3.0161	3.5204	3.2916	3.5434	3.5247	3.2597	3.6469	2.9086	3.1809	3.4282	3.8811	3.5871	3.6385	2.912	2.9924	3.2264	4.528	3.713	2.7128	3.0653	3.7255	4.0957	4.4364	3.2676	3.2523	3.9435	2.7446	3.6112	2.7314	3.2408	3.5192	3.1258	6.1126	2.9326	2.5243	3.0175	5.585	3.4647	3.2131	2.9269	5.2264	4.1745	3.2888	3.4038	3.075
6347	CCL2	3	CCL2	11.0992	9.3727	10.6397	11.72	9.9547	10.7726	11.3073	7.0711	11.7745	9.5724	12.2489	8.7662	12.3502	9.0575	11.0279	11.1981	11.0562	10.542	10.9614	6.3702	12.4581	10.6531	11.0175	9.8773	12.1564	8.1646	12.0119	8.5903	10.4254	7.4174	10.2664	11.6939	10.0074	10.737	12.3307	9.4984	12.3117	9.2066	12.0816	10.8121	10.4131	8.2991	9.7726	11.5429	12.791	8.6627	11.2977	10.2167	11.0914	10.893	11.0629	8.869	10.8736	11.6866	13.529	10.1294	11.0746	8.2386	11.7449	11.5215	13.1323	12.8954	11.8505	8.2919	11.3825	9.8887	8.7737	10.5718	10.8241	10.5836	8.5407	11.6688	10.7889	9.7464	9.6443	12.1856	8.8738	9.9404	8.5251	10.9209	9.0059	11.9398	8.5385	11.2757	7.6166	9.8541	9.2676	10.8707	7.7107	11.0668	9.227	11.827	10.6209	12.4522	7.4524	12.4277	7.8699	10.9022	8.7535	10.0221	9.4505	11.5905	7.5623	13.1752	6.359	12.0402	11.2598	11.9692	9.0027	9.8675	7.4097	12.5399	9.7287	10.146	10.5915	10.9549	11.116	11.5317	10.6628	9.7009	7.8299	11.3318	9.6663	11.1012	10.1423	10.6955	9.9366	12.2207	10.736	12.9159	8.4342	13.0205	8.5715	12.4122	9.677	8.8882	7.8981	11.8279	10.9293	8.7748	13.4408	12.5575	12.561	8.4343	10.6841	10.9236	9.7267	11.2469	11.8777	9.7837	11.8813	8.7153	11.2784	11.0732	12.8206	11.5628	12.4047	11.7501	11.6774	9.6247	12.064	10.4538	13.4804	9.7887	12.2939	9.2666	11.4139	9.319	8.701	11.7753	9.4401	10.7885	9.7841	12.3633	8.9639	11.9572	9.6429	11.7836	11.3027	11.0124	9.4409	11.9467	10.13	11.1875	11.5928	12.4615	9.9339	11.2219	11.0143	9.5899	10.1941	10.9386	12.1435	10.5836	9.1298	11.803	12.033
6352	CCL5	3	CCL5	10.0242	9.7948	10.0401	9.7956	9.256	10.1843	9.789	7.8168	10.6404	8.3481	10.7326	9.8653	11.212	8.2835	9.7522	9.0731	10.3933	10.3883	10.5278	7.9485	10.7352	8.1042	10.2164	8.2648	11.5145	8.6885	9.8616	8.8681	10.7286	7.2638	10.3829	11.1558	10.6292	11.1014	11.0283	12.1982	11.2323	10.5323	10.2706	9.4992	10.6838	9.0121	10.448	10.8261	10.1436	8.3419	10.9213	11.5102	10.6078	8.9665	10.5963	8.2234	10.2871	9.1885	11.1074	9.5144	9.5544	8.1831	10.4208	10.7097	10.6912	9.2571	9.0994	7.373	9.5606	9.2451	9.8443	9.7972	9.1733	10.6165	11.604	11.4007	9.9435	9.8409	7.6089	9.5878	7.6196	9.5053	8.4565	9.4307	9.338	9.7679	7.7427	9.9809	8.8299	11.1828	9.2406	10.8431	9.3794	10.2309	8.883	10.2608	8.707	10.8493	8.8252	10.7174	9.3818	10.8532	7.1655	9.8598	8.6354	10.0638	9.6397	9.166	7.6714	9.4236	7.5777	11.5219	9.0898	10.3202	7.4982	9.8791	9.2233	10.4258	10.0564	9.6617	10.7286	9.773	10.2825	9.1836	9.0644	10.5435	11.3243	10.2902	8.515	9.2039	10.7208	10.1182	11.3929	10.6184	7.9518	10.338	8.0023	9.855	9.1365	9.0917	6.915	10.6497	11.1103	8.5078	11.1677	10.518	10.1959	9.0351	9.7838	10.0163	8.9705	8.9507	9.4935	7.8207	9.7471	9.972	10.5428	9.9039	11.041	10.7775	10.3226	9.3734	10.7615	9.7631	10.5581	11.686	11.6309	9.3624	10.364	8.6708	10.1018	9.8964	8.1316	10.4992	8.8737	10.1885	10.9684	10.9258	8.5559	10.3321	7.4323	11.2413	9.2403	10.4338	8.7261	11.3659	8.5653	11.2831	10.5015	10.5584	9.014	10.2174	13.2851	10.6113	9.943	10.9636	11.5375	9.8974	9.2382	10.7208	10.6099
6354	CCL7	3	CCL7	2.7611	2.6632	2.2665	3.1394	2.6543	2.6362	2.6931	2.9417	2.7952	3.0516	2.5187	2.6642	3.1289	2.3977	2.9431	2.7368	2.3681	2.6326	2.6961	2.7765	3.494	4.1199	2.5778	2.7103	2.6177	2.5141	2.4274	2.4708	2.9649	2.4821	2.9368	3.7283	2.7548	2.586	2.7638	2.5933	3.0555	3.1153	3.6586	3.5269	2.7547	2.5869	2.5517	5.6659	3.4908	3.1596	2.9376	2.9229	2.5334	2.5783	2.6459	2.6482	2.9404	2.5111	5.3994	2.9728	2.7768	2.6149	2.4803	2.6218	5.3384	3.1508	4.6912	2.6415	2.6086	2.8336	2.4152	2.7636	4.8345	2.6853	2.3446	3.5175	2.382	2.7454	2.4743	4.9053	2.6601	2.3493	2.6281	2.5944	2.761	3.0489	2.2304	2.9489	2.4618	2.8154	2.4724	2.7836	2.5782	2.9864	2.613	4.3747	3.1962	2.9114	2.8091	3.361	2.8542	2.3483	2.7434	2.5129	2.7671	3.6523	2.4261	4.2093	2.6641	3.1535	2.4626	2.6107	2.7352	2.4839	2.6704	3.167	2.8537	2.6494	2.6846	2.4891	2.4573	2.8014	2.9261	2.8866	2.4333	2.706	2.4965	2.8244	2.6996	2.8485	2.452	2.8363	2.8252	3.0667	2.7938	4.6159	2.6674	3.3841	2.8795	2.7227	2.6905	2.8564	2.6916	2.6185	4.2896	3.143	2.6398	2.7322	3.4892	3.0999	2.6701	2.5764	2.7959	2.446	4.9074	3.0229	2.6065	3.256	5.1757	2.9281	2.9467	4.3097	2.7833	2.4879	2.9319	3.0568	3.1437	2.7729	3.307	2.6351	2.9606	2.7259	2.7277	2.5448	2.6349	2.6192	2.6792	2.9299	2.5107	2.5273	2.8526	3.6046	3.0621	2.7692	2.8754	3.0471	2.879	2.8069	7.1015	3.5877	2.7421	2.6646	2.8521	3.0205	2.8393	2.9659	2.8981	2.6741	2.6867	2.9085	2.8096
6357	CCL13	3	CCL13	6.3908	6.0702	7.4499	6.6164	7.1574	6.9054	6.1977	6.9884	6.5041	6.4323	6.7517	9.0547	6.6725	5.0768	6.3233	6.3275	5.4956	6.2937	6.1354	5.7212	6.7688	6.0387	5.5728	5.4806	6.6971	5.5839	5.0808	5.0691	5.7494	6.0227	6.9999	7.2059	5.8949	6.9762	5.5037	7.8063	7.1602	5.9602	6.3675	7.6508	5.6102	6.0974	4.255	8.8513	5.8061	8.6135	6.5402	7.9125	5.8416	6.1665	6.2554	6.6717	6.4243	5.2667	7.4348	5.3097	6.0716	6.0662	6.3237	6.6554	6.408	7.2762	6.2073	6.0115	5.9064	6.9673	6.4143	5.5852	6.307	5.9196	5.9537	5.6631	6.5147	5.8661	6.3476	6.2779	9.7889	6.0775	6.2877	6.1941	9.0307	5.6438	5.4536	5.6944	5.9419	7.5411	7.347	6.7649	6.6217	6.5654	4.8676	5.4514	5.8954	7.3129	7.2388	6.5827	5.3673	6.4754	5.3476	5.9994	5.6698	5.872	7.8776	6.4287	5.1631	5.7228	5.1004	7.1731	7.6735	4.9254	5.5637	7.4683	6.8822	7.0998	6.6228	4.6401	4.5616	6.254	5.4249	6.9254	8.1214	6.2075	6.4226	5.3961	7.8483	7.036	9.2285	5.5346	6.8079	5.5406	6.2537	5.7909	6.5495	6.5625	6.8967	4.7789	6.07	5.8176	6.8069	7.102	6.202	6.2532	5.751	5.5278	9.9025	6.5253	4.9029	6.0829	6.2878	5.4992	6.1652	6.1317	6.4035	7.1403	6.3214	7.1977	5.497	7.1869	5.9047	8.0681	6.3071	7.7602	7.0613	5.3379	6.8304	6.037	6.283	5.8362	6.9048	6.5899	7.047	6.3082	8.017	6.8017	5.7262	6.2092	5.0931	6.0287	7.926	6.9267	6.3075	7.4046	7.3044	6.3394	7.7395	6.232	7.9802	6.4977	9.3324	6.3615	6.0114	6.9022	7.1882	5.6582	5.0569	6.9939	6.4738
6385	SDC4	3	SDC4	11.1986	11.35035	10.0926	11.9239	10.5692	11.5029	11.50465	11.0723	10.92395	11.9275	10.96185	11.42145	10.35275	11.08595	10.99925	10.72435	11.1381	9.6588	10.6817	11.4014	10.5948	10.6432	10.9047	10.9003	10.3905	10.2953	10.3087	10.64175	10.586	10.83865	11.4586	10.7873	10.9046	10.9363	11.2089	11.02695	10.9736	10.61165	11.48845	11.15115	10.65705	11.18435	10.23395	9.34925	12.14725	9.9758	11.33745	11.3006	10.9693	10.2186	11.1329	11.206	10.62885	10.93685	11.27675	10.8512	10.8312	11.4827	11.16415	10.2762	11.29995	11.0861	11.9145	10.7571	10.75895	10.67675	11.1496	11.6809	10.82915	11.3683	9.92215	11.3287	10.8931	11.6825	11.2365	11.8465	9.9174	10.90815	10.443	10.63715	10.41695	12.00105	10.86455	10.68555	10.46495	11.23785	11.19515	11.05935	10.83515	11.8459	10.407	11.88715	10.71725	10.4035	10.8306	11.7481	10.41525	10.80585	10.4138	11.36415	11.5618	11.62875	10.5074	12.2649	10.91185	11.0093	11.0848	11.3169	8.9695	10.9361	10.99035	10.92765	10.409	10.30645	10.9384	9.59225	10.8635	11.12475	11.21145	10.5531	10.75125	11.4047	11.11805	11.52615	11.9384	11.02045	10.2553	11.39115	10.566	11.2296	9.8225	11.2339	11.9038	11.71245	10.43755	11.2882	11.0859	11.2907	10.34485	11.4802	11.4353	11.6492	11.58735	10.8746	10.32645	10.63395	10.54575	10.71165	11.6648	11.0487	11.05435	10.48195	10.22445	10.06145	11.62875	10.77225	10.6188	10.77935	10.06255	9.75905	10.87715	10.6368	10.43035	10.2135	11.5861	10.741	11.48345	9.8436	10.56945	10.35205	10.7787	11.24365	9.98165	10.5872	11.2203	10.39265	11.04245	10.49225	11.5269	11.08035	11.13765	10.5215	10.61015	11.0094	10.793	11.0987	9.4525	10.69315	10.2841	10.9451	10.90115	11.33145	10.9049	10.6244	10.18	10.96995	11.3542
6400	SEL1L	7	SEL1L	10.19905	9.8312	9.05835	10.11375	10.6215	9.0968	10.18095	9.7376	9.9634	9.10675	10.3258	9.83545	10.30995	9.7584	9.95675	9.4082	9.94195	9.70425	9.47085	9.76905	9.7131	9.88865	9.4322	10.39825	9.5836	9.7716	9.79495	10.00255	9.87225	10.15825	10.0966	10.045	9.8773	9.68035	9.9134	8.96395	10.06205	9.6493	10.1252	8.63255	10.03055	10.42535	9.75515	8.92565	9.71465	10.16135	10.2115	9.53015	9.9396	9.4047	10.1789	10.0132	9.9131	10.1271	9.89915	9.4355	9.78105	8.7026	9.8856	9.8645	9.4291	8.8858	10.1416	10.0736	9.9771	10.74535	10.34055	10.27045	9.3505	9.4818	8.75875	9.62015	9.33835	10.35835	9.9829	9.7492	9.51175	10.03145	9.90475	9.66815	10.87945	9.9377	9.95875	10.1308	10.2023	9.98775	10.04985	10.2037	9.3407	9.97255	9.5235	10.03835	8.8544	9.62655	9.19405	9.99405	10.3595	9.7257	10.53435	9.98875	8.9827	10.3145	9.24685	9.8625	8.6087	9.55575	10.48705	9.8373	10.24845	9.8046	10.53545	10.315	10.5701	10.02945	10.21885	10.05285	9.6375	10.3431	10.12975	10.72265	9.39595	9.55635	9.48535	10.5405	9.4889	10.5199	8.9584	9.9468	8.85375	9.22575	9.70025	9.63655	9.5485	10.2518	10.619	9.57515	9.7161	9.87485	9.93355	9.48385	9.53635	9.57395	9.8309	10.8339	10.1501	9.78455	10.4102	9.11855	10.26005	9.82875	10.33245	9.9545	9.79065	10.75485	9.9631	9.5697	9.79145	10.1137	9.99435	9.0025	9.8401	9.06125	9.7614	10.1838	10.04735	10.36165	9.72295	9.60005	9.6308	9.87465	8.5822	9.72935	9.80585	9.7442	8.714	9.62435	8.5266	9.55325	8.988	9.9074	9.4154	9.6393	9.4708	9.86705	8.87595	9.5801	9.3588	10.0376	10.1298	10.08215	9.69125	9.81885	9.36765	10.1484	9.07825	9.45955	9.63135
