spl	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	dmnc	geokpath	lincent	semilocal	coreness	hub_score	eccentricity	subgraph_centrality	pc	gilschmidt
VPS35	3.62412442122759	0.00095	42.375	15502.57279	0.001666	0.214286	2305.369048	3.2634013287482e-05	2305.36904761905	712.4765625	1	347	0.0501750035468149	3076	2198.95331848261	188645	5	0.00973713993954581	7	2168623785516118016	0.6875	0.281382771587807
VPS36	3.69464561320195	0.000594	105.4	9024.771834	0.005915	0.3	2267.759524	2.77158555376673e-05	2267.75952380952	686.9609375	0	532	0	2823	2156.98100899743	372332	4	0.0346327730514745	7	27433673478232686592	0.64	0.276792325620574
VPS37A	3.96568918437611	0.001306	18.090909	1713.250391	0.000525	0.672727	2095.720238	3.78458109892985e-05	2095.72023809524	563.69140625	2	210	0.12763572681888	1705	2009.55749483579	94156	8	0.00306958285557226	8	215480788330008960	0.165289256198347	0.255793999523386
VPS37B	4.15469547667102	0.001069	17	44.124625	0.000431	0.833333	1995.534524	3.5452456087613e-05	1995.53452380952	495.52734375	1.66666666666667	162	0.101970606068083	1130	1918.1382768967	68225	8	0.00252186231420473	8	145442989452444640	0	0.243565790773762
VPS37C	4.03573548616882	0.000594	19.2	1247.023218	0.000141	0.3	2052.922619	2.84694768740169e-05	2052.92261904762	534.35546875	1	101	0	1455	1974.6785808843	43127	5	0.000822976398696511	8	15504959017848674	0.32	0.25057031844837
VPS37D	4.26665083699395	0.000119	33	0	0.000135	0	1932.660714	1.01716855833177e-05	1932.66071428571	453.35546875	0	34	0	807	1867.80702877177	20916	1	0.000791337435734139	8	14320888419620962	0	0.235891701975548
VPS39	5.7985278404369	0.000119	4	0	0	0	1401.853175	7.83617129079366e-06	1401.85317460317	155.1171875	1	5	0	18	1374.36270756127	199	1	4.54620732498999e-07	10	4763607021.64723	0	0.171103768412448
VPS45	4.33361035260596	0.00095	14.875	1857.016673	3.1e-05	0.25	1909.230556	3.43506575539102e-05	1909.23055555556	438.171875	1	127	0	675	1838.94715358063	28127	6	0.000181039218354875	9	749808266096262	0.375	0.233031924271395
VPS4B	4.25062329336341	0.000712	12.833333	16616.378938	0.00016	0.266667	1945.954762	2.83312045610517e-05	1945.95476190476	462.4609375	0	83	0	889	1874.84984498506	30436	5	0.00093422612702391	8	19959364550351300	0.5	0.237514312450227
VPS51	5.05128813961771	0.000594	9.2	44.10787	5e-06	0.2	1623.628968	2.71756111760479e-05	1623.62896825397	265.73828125	0	51	0	137	1577.67290290737	7056	4	2.86692692984653e-05	9	18803262322427.4	0	0.198172704534865
VPS52	4.21061379555978	0.001544	13.846154	3379.069458	5.9e-05	0.333333	1968.272619	3.96949035574858e-05	1968.27261904762	476.16796875	1	193	0.110358195005461	889	1892.66477753341	44000	7	0.000346616949471223	8	2748715408367582	0	0.240238327724589
VPS53	4.20515255847085	0.001306	16.727273	3575.111086	8.1e-05	0.345455	1972.563095	3.81646482482795e-05	1972.5630952381	479.73828125	0	195	0.12763572681888	940	1895.122783738	50909	7	0.000473132413265483	8	5120786344777451	0.165289256198347	0.24076200356866
VPS54	4.3245874391547	0.00095	14.75	1692.825839	4e-05	0.142857	1911.691667	3.43023323256423e-05	1911.69166666667	439.31640625	1	126	0.0987551639829222	663	1842.78397298633	31917	6	0.000232039115438989	8	1231837750064229	0	0.233332316204888
VPS72	3.76374213463137	0.003206	14.222222	22592.389142	0.000323	0.128205	2226.044048	4.66656119448904e-05	2225.96071428571	653.94921875	6.89135189918245	411	0.130349342066545	2475	2117.38215254558	172158	8	0.00188722598403507	8	81580049395443344	0.63923182441701	0.271690554654653
VPS8	4.30772883770628	0.000119	59	0	4.1e-05	0	1916.121429	1.02690021206994e-05	1916.12142857143	442.8359375	0	60	0	715	1849.99583838607	19043	1	0.000236392886850461	8	1331468242640955	0	0.233872992624362
VRK3	4.21215718865012	0.000119	37	0	4.8e-05	0	1957.34881	1.0201338406704e-05	1957.34880952381	469.30078125	4.50376475376475	38	0	910	1891.97127878463	22044	1	0.00028278176091101	8	1831749829905144	0	0.238905017639905
VSNL1	4.10732518105188	0.000237	49.5	347.932585	7.4e-05	0	2016.707143	1.42193654607491e-05	2016.70714285714	509.984375	0	101	0	1187	1940.26040582726	33806	2	0.000428877094756923	8	4230217541329907	0.5	0.246150023539246
VTA1	3.74878309390953	0.001544	16.615385	22975.048789	0.000409	0.051282	2226.882143	4.01425932394806e-05	2226.88214285714	656.29296875	3.25272331154684	229	0	2640	2125.83129592095	106660	7	0.00239267698761968	8	130950061960316816	0.733727810650888	0.271803019999634
VTCN1	5.09592781669239	0.000119	3	0	2e-06	0	1601.077381	7.37018844709281e-06	1601.07738095238	251.634765625	0	4	0	79	1563.85268970016	1331	1	9.24019675892636e-06	9	1957716365291.91	0	0.195420161229412
VTI1A	4.38893505876766	0.000712	13.666667	1086.730133	3.7e-05	0.2	1885.825794	3.0169477589205e-05	1885.82579365079	423.8984375	0	88	0.0987551639829222	641	1815.76631140446	23242	5	0.000213672051347533	9	1044245307771223	0.444444444444444	0.230175246387256
VTI1B	4.20016621156358	0.000712	12.166667	1454.41809	6.9e-05	0.066667	1971.172619	3.05707512037491e-05	1971.17261904762	479.23828125	2	79	0	1010	1897.37263270959	28271	6	0.000404158679014541	8	3748703310088361	0.444444444444444	0.240592288422745
VWA5B2	4.55597768016146	0.000237	15.5	0	2.8e-05	1	1803.015476	1.66255479874882e-05	1803.01547619048	369.71484375	0	33	0	344	1749.19215635179	12996	2	0.000161098820568814	8	593512004381134	0	0.220067798875934
VWA8	4.88899442004037	0.000119	7	0	1.1e-05	0	1674.059524	8.43754426746588e-06	1674.05952380952	292.927734375	0	8	0	120	1630.04490043711	2164	1	6.53977859739314e-05	9	106938897028876	0	0.204328026828959
VWF	4.08797340614983	0.000594	18.8	1262.227678	9.2e-05	0.1	2023.882143	2.8523550229576e-05	2023.88214285714	513.85546875	3.3044289044289	99	0	1212	1949.44527052537	43017	4	0.000537472238031552	8	6607259737434853	0.56	0.247025771128651
WAC	4.16264988721358	0.000237	46.5	1943.188483	6.9e-05	0	1987.646429	1.65537906258344e-05	1987.64642857143	490.08984375	1	95	0	1011	1914.47290513947	26025	2	0.00040096710845741	8	3684005662332237	0.5	0.242603006050452
WAPL	4.26190193517749	0.000594	30.6	14.074347	6.9e-05	0.7	1944.570238	2.91615373706824e-05	1944.57023809524	462.33984375	2.33333333333333	158	0.068033073723357	888	1869.88826675581	65973	5	0.000403723670174139	8	3745864637906109	0	0.23734532382463
WARS	3.97304998219162	0.000356	41	12328.259146	0.002085	0	2090.497619	1.8737119857034e-05	2090.49761904762	560.921875	1	126	0	1656	2005.8344240251	74704	2	0.0122116345747941	8	3411320469883860992	0.666666666666667	0.255156550597765
WAS	3.34666983260121	0.003562	36.466667	43542.740462	0.00119	0.05977	2524.197619	4.85448422340208e-05	2524.19761904762	870.6015625	3.4	1125	0.110358195005461	4511	2381.2568377736	636023	12	0.00695195937175748	7	1105874349872283776	0.577777777777778	0.3080919832842
WASF1	3.60655348450671	0.001781	31.933333	10992.341584	0.000568	0.095238	2329.119048	4.25566211822586e-05	2329.11904761905	730.015625	0	494	0.0501750035468149	3235	2209.66650207387	266171	8	0.00331930600575221	7	252023604899557664	0.337777777777778	0.284281587650297
WASF2	3.66769559539357	0.00095	44.25	2731.691483	0.001256	0.071429	2280.360714	3.52601465149287e-05	2280.36071428571	694.75390625	0	362	0	2854	2172.83038228725	213280	7	0.007350268964075	8	1235516565775933696	0.40625	0.278330369130424
WASF3	3.75234477027187	0.001187	31.9	1594.602572	0.000427	0.288889	2225.22381	3.79929568452901e-05	2225.22380952381	655.1015625	0	329	0.0387870074129426	2525	2123.81348478137	192951	8	0.00249747925492666	7	142654039290442624	0.32	0.271600611439481
WASHC3	3.9206933396652	0.001069	13.444444	9151.52199	8.1e-05	0.027778	2119.542857	3.59378564721545e-05	2119.54285714286	580.1171875	2.9	130	0	1831	2032.62018531977	43629	6	0.000471195148408098	8	5111481006243030	0.790123456790123	0.258701679133739
WASL	3.46895405437493	0.002968	33.4	21298.144937	0.002046	0.15	2430.345238	4.69054282306526e-05	2430.34523809524	802.15625	3.65909090909091	860	0.280769677436757	3843	2297.31506896198	503011	12	0.0119683768955206	7	3275786962954743296	0.5536	0.296636792151233
WBP11	3.92829158257153	0.000831	38	1034.412725	0.001277	0.238095	2123.72381	3.40141078688385e-05	2123.72380952381	584.546875	0	273	0	1860	2028.68861823017	153536	7	0.00730975463520646	8	1341769958310935040	0.612244897959184	0.259211987003987
WBP2	4.47227828564644	0.000237	11	55.164608	1.5e-05	0	1840.161905	1.61271913567694e-05	1840.1619047619	393.6484375	0	24	0	499	1781.92856384391	10157	2	8.61907727124847e-05	8	170496134146765	0	0.224601721562545
WBP4	3.58387747833314	0.002256	71.631579	1567.540547	0.009104	0.619883	2345.133333	4.5398766817407e-05	2345.13333333333	741.328125	1	1380	0.192267623453516	3394	2223.64756352072	878451	16	0.0521295131563189	7	68087593390290558976	0.277008310249307	0.286236217909578
WDCP	3.82108512406506	0.000475	50	1071.841408	0.000221	0.166667	2177.410714	2.65240581675541e-05	2177.41071428571	621.41796875	0	204	0	2215	2085.60661798975	104466	4	0.00129089098490943	8	38188805898207848	0.625	0.265764764345854
WDFY3	4.98990858364003	0.000119	10	0	4e-06	0	1637.128968	9.37171014115867e-06	1637.12896825397	271.447265625	0	11	0	75	1597.07944325482	2027	1	2.18897844766674e-05	9	10957870771856.6	0	0.19982045261249
WDR1	3.76944081681111	0.000237	112	0	0.000928	1	2210.013095	1.70983240207506e-05	2210.0130952381	644.84765625	0	226	0	2412	2114.18107086614	142527	2	0.00542914750200683	8	674082288818807040	0.5	0.269744061422917
WDR11	4.66306541612252	0.000119	14	0	2.5e-05	0	1762.780952	9.66719335270631e-06	1762.78095238095	346.453125	1	15	0	321	1709.0217939252	6340	1	0.000146965758382464	8	494334259393419	0	0.215156957449167
WDR12	4.57984091178915	0.000475	5.5	10.635749	2.9e-05	0.666667	1791.046429	2.08366553998109e-05	1791.04642857143	361.47265625	2.41666666666667	26	0	296	1740.07800186645	9893	3	0.000167500410668358	8	643564227918190	0	0.21860691182369
WDR13	4.00819185563338	0.000119	119	0	0.000164	0	2069.536905	1.03773432511408e-05	2069.5369047619	546.36328125	0	120	0	1507	1988.24824501644	55590	1	0.000957162107555421	8	20951808695358632	0	0.252598181955545
WDR19	4.45387629110768	0.002256	15	2764.92907	2.9e-05	0.532164	1857.646429	4.05089149439576e-05	1857.64642857143	403.70703125	3.01373626373626	304	0.226904537245209	490	1789.29092363055	33667	9	0.000171728141010573	8	674476008976291	0	0.22673580233998
WDR25	4.42930072420753	0.000119	34	0	3.1e-05	0	1857.363095	1.01919953747344e-05	1857.3630952381	404.10546875	0	35	0	482	1799.2186394339	13910	1	0.000181300342903246	8	751917840989209	0	0.226701219972917
WDR26	3.69440816811112	0.000831	41.571429	2396.974702	0.001597	0.238095	2257.357143	3.37207329552639e-05	2257.35714285714	678.0546875	0	298	0.10035000709363	2779	2157.11964136513	182679	7	0.00932586205463972	7	1990473643181388032	0.571428571428571	0.275522658715611
WDR3	4.15825715303336	0.003206	26.851852	611.975765	0.001564	0.754986	2003.336905	4.53374503797322e-05	2003.3369047619	499.37890625	3.98398268398268	752	0.232005013324336	1134	1916.49533190578	146314	20	0.00915803402195347	8	1918271603378626816	1.11022302462516e-16	0.244518113604519
WDR33	3.52997744271637	0.001781	36.466667	9724.948286	0.001751	0.190476	2376.928571	4.29514748315815e-05	2376.92857142857	764.328125	0	562	0.0620682809648148	3619	2257.60094844113	304255	10	0.0100977508016732	7	2431575850515505152	0.755555555555556	0.290116998831735
WDR34	5.52499109580909	0.000119	14	0	0	0	1474.983333	9.56465203710463e-06	1474.98333333333	188.833984375	0	15	0	49	1442.40602101554	1117	1	1.5443543960375e-06	9	54547308557.0382	0	0.180029700150545
WDR35	4.8141992164312	0.001662	16.642857	261.131231	1.2e-05	0.626374	1712.188095	3.81517987224719e-05	1712.1880952381	315.685546875	0	247	0.146267361227238	204	1655.36988902589	24530	9	6.96326890512614e-05	9	110886954846086	1.11022302462516e-16	0.208981825367779
WDR36	3.91558827021251	0.003325	31.607143	3390.578856	0.006553	0.677249	2137.00119	4.59470866814721e-05	2137.00119047619	591.08203125	3.18997186388491	913	0.260468374868093	1840	2035.27027682605	274129	20	0.0383836256212471	8	33703556499851137024	0.13265306122449	0.260832563221781
WDR4	5.45541968419803	0.000119	2	0	0	0	1491.529762	5.49077350473328e-06	1491.52976190476	195.6015625	1	3	0	12	1460.8006136972	495	1	2.27871668185905e-06	9	118841696524.405	0	0.182049281326117
WDR43	4.39807669476434	0.002968	25.72	381.934301	0.001355	0.75	1887.963095	4.48925862515387e-05	1887.9630952381	423.45703125	6.72643850187427	668	0.232886913046142	609	1811.99214468889	117433	20	0.0079370558927099	8	1441091055714478592	0.0768	0.230436115615537
WDR44	4.39760180458269	0.000119	30	0	2.6e-05	0	1870.260714	1.01298297376357e-05	1870.26071428571	412.13671875	2.51181102362205	31	0	537	1812.18781890338	11295	1	0.000149800584576768	8	514110241154580	0	0.228275444194522
WDR46	4.16739878903004	0.002968	27.76	363.677657	0.001582	0.793333	1998.817857	4.4908788903955e-05	1998.81785714286	496.72265625	2.83333333333333	719	0.236053455132634	1128	1912.29129394336	141356	20	0.00926207147410485	8	1962117349824658432	0	0.243966539380297
WDR47	4.53816929834976	0.000237	11	61.536622	1.5e-05	0	1814.234524	1.63441183370944e-05	1814.23452380952	377.947265625	0	24	0	435	1756.05621975147	9097	2	8.83264270491309e-05	9	179486695244445	0.5	0.22143714436831
WDR48	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
WDR5	3.50409592781669	0.004393	33.459459	36617.50082	0.003535	0.130631	2425.628571	4.94953678412496e-05	2425.62857142857	798.703125	1	1275	0.232653448695574	3689	2274.27575808911	757078	12	0.0203656855074784	7	9946013078335809536	0.685171658144631	0.296061097452505
WDR5B	4.2557283628161	0.000119	43	0	0.00018	0	1945.434524	1.02506760500993e-05	1945.43452380952	463.73046875	0	44	0	1002	1872.60082017519	26075	1	0.00104803468984062	8	25244800741224520	0	0.237450814574572
WDR60	4.15077763267244	0.0019	19.125	13863.949358	0.000122	0.45	2002.720238	3.97191947057194e-05	2002.72023809524	499.49609375	5.03296703296703	322	0.12678357137282	1062	1919.94877295349	57355	9	0.000714391091926516	8	11671344250793982	0.21875	0.244442846099739
WDR61	3.67600617357236	0.001306	41.636364	4858.968175	0.001339	0.163636	2283.805952	3.95309636770331e-05	2283.80595238095	697.84765625	4.80003659786268	469	0	2877	2167.91812808836	257744	10	0.00775220501967761	8	1406044773088368128	0.462809917355372	0.278750879089563
WDR62	4.18045826902529	0.000356	31	296.513683	0.000111	0	1979.470238	2.13114131558562e-05	1979.47023809524	484.82421875	0	96	0	1009	1906.31742019766	36755	3	0.000648150187251633	8	9664529636033314	0	0.241605057743826
WDR7	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
WDR74	4.54944794016384	0.000119	20	0	8e-06	0	1808.621429	9.97384922008737e-06	1808.62142857143	374.421875	0	21	0	437	1751.70274008351	7409	1	4.51974823701384e-05	8	47298654835389.7	0	0.220752035709932
WDR75	3.97162531164668	0.003325	29.071429	1555.477498	0.004266	0.679894	2106.738095	4.58641503643382e-05	2106.73809523809	570.1875	7.33570456960089	842	0.260468374868093	1639	2006.55394135055	216240	20	0.0249860114154368	8	14281008351676104704	0.0688775510204083	0.25713878862907
WDR76	4.34702600023745	0.000119	38	0	0.000187	0	1904.282143	1.02144235179049e-05	1904.28214285714	437.21484375	0	39	0	844	1833.2718557968	23812	1	0.00108695005138967	8	27223194141708168	0	0.232427943715015
WDR77	3.65891012703312	0.001069	64.444444	1500.948783	0.002774	0.444444	2289.621429	3.73530067289919e-05	2289.62142857143	701.7578125	2.5	589	0.101970606068083	2938	2178.04760050618	344556	8	0.0159162550234953	7	6248727228020218880	0.592592592592593	0.279460689438701
WDR82	3.70841742846967	0.002019	28.705882	5535.741337	0.001277	0.257353	2262.378571	4.38413745773767e-05	2262.37857142857	681.8828125	6.31554112554113	505	0.149657346265156	2792	2148.97070687668	265359	10	0.0073503655372505	7	1300884527867984384	0.629757785467128	0.276135551254537
WDR89	4.46741066128458	0.000356	12.666667	284.06371	9.8e-05	0	1850.785714	2.13766526012266e-05	1850.78571428571	402.5	1	41	0	635	1783.87012676393	15666	3	0.000564620518893087	8	7454177736604376	0.666666666666667	0.225898415023279
WDR91	4.27828564644426	0.000356	22	515.971229	0.00015	0	1931.888095	2.20567921619339e-05	1931.8880952381	453.2421875	3.72664835164835	69	0	800	1862.72752247752	25031	3	0.000875970387052679	8	17550829824015492	0.666666666666667	0.235797399638479
WDR92	4.04250267125727	0.000119	73	0	0.000166	0	2045.057143	1.03372335684927e-05	2045.05714285714	528.6484375	0	74	0	1368	1971.37295154185	45678	1	0.0009692032021096	8	21482240982320512	0	0.249610294502261
WDTC1	4.28968301080375	0.000119	56	0	8.6e-05	0	1922.227381	1.02769370529859e-05	1922.22738095238	446.24609375	0	57	0	713	1857.77839588177	22567	1	0.000501634680432779	8	5771592385930284	0	0.234618257164939
WDYHV1	3.97839249673513	0.001069	16.444444	12523.627804	8e-05	0	2091.84881	3.57076371613941e-05	2091.84880952381	561.37890625	1	157	4	1626	2003.14082363474	45658	5	0.000467380620066348	8	4998274054415722	0.518518518518519	0.255321470709591
WEE1	3.61581384304879	0.000594	74.2	9662.858862	0.000634	0	2317.804762	2.66802503502123e-05	2317.80476190476	723.0625	0	376	1	3237	2204.00738770686	210830	4	0.00368965105839606	8	312676105575659520	0.56	0.282900617832858
WFDC2	4.44710910601923	0.000119	41	0	1.3e-05	0	1852.310714	1.01741114985625e-05	1852.31071428571	401.60546875	0	42	0	511	1792.01369533878	12100	1	7.6087654989766e-05	8	132655517499669	0	0.226084549528345
WHRN	4.43594918675056	0.000356	10.666667	601.767678	8e-06	0	1853.453175	2.0052515701398e-05	1853.45317460317	400.94921875	1.88888888888889	35	0	442	1796.52202654962	10552	3	4.78285875922847e-05	9	52437560691075	0.444444444444444	0.226223992994409
WIPF1	3.7902172622581	0.001425	23.583333	2757.083854	0.000592	0.19697	2200.641667	4.02806306970235e-05	2200.64166666667	637.32421875	0	295	0.116361022238828	2384	2102.59198120595	172198	8	0.00346505166536942	8	274576046247943840	0.152777777777778	0.268600227836754
WIPF2	3.82678380624481	0.001069	25.333333	2403.920908	0.00039	0.305556	2174.721429	3.68689564925804e-05	2174.72142857143	618.984375	4.19830657960208	237	0.0775740148258852	2214	2082.5008221388	133342	8	0.00227898054787446	8	118785511667160368	0	0.265436522466898
WIPF3	5.11836637777514	0.000119	8	0	1e-06	0	1594.140873	9.18857254334487e-06	1594.14087301587	247.94921875	0	9	0	67	1556.99686862127	1590	1	4.20529989037825e-06	9	404783273126.405	0	0.194573522887351
WIPI1	3.75341327318058	0.000356	70.666667	1074.813162	0.000193	0.333333	2216.164286	2.11738889268216e-05	2216.16428571429	648.9296875	0	215	0	2533	2123.20888818599	150854	3	0.00112361031452757	8	29132536720611900	0.444444444444444	0.2704948475179
